gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID
716879,2023-08-23,6,8,14,LaMonte Wade Jr.,664774,wadela01,Thairo Estrada,642731,estrath01,Wilmer Flores,527038,florewi01,Joc Pederson,592626,pederjo01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Patrick Bailey,672275,bailepa01,Wade Meckler,685133,mecklwa01,Paul DeJong,657557,dejonpa01,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,Nick Castellanos,592206,casteni01,Bryson Stott,681082,stottbr01,Alec Bohm,664761,bohmal01,J.T. Realmuto,592663,realmjt01,Brandon Marsh,669016,marshbr02,Jake Cave,595909,caveja01,Michael Lorenzen,547179,lorenmi01,Alex Cobb,502171,cobbal01,Jeff Hoffman,656546,hoffmje02,Matt Strahm,621381,strahma01,Andrew Bellatti,571479,bellaan01,Craig Kimbrel,518886,kimbrcr01,Scott Alexander,518397,alexasc02,Luke Jackson,592426,jackslu01,Alex Wood,622072,woodal02,Tyler Rogers,643511,rogerty01,Tristan Beck,663941,becktr01,Camilo Doval,666808,dovalca01,Jakob Junis,596001,junisja01,Taylor Rogers,573124,rogerta01,Ryan Walker,676254,walkery01
