game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718406,2023-04-27,5,2,7,112,Chicago Cubs,135,San Diego Padres,27020,26996,Jake Cronenworth,630105,croneja01,Fernando Tatis Jr.,665487,tatisfe02,Juan Soto,665742,sotoju01,Xander Bogaerts,593428,bogaexa01,Manny Machado,592518,machama01,Matt Carpenter,572761,carpema01,Trent Grisham,663757,grishtr01,Ha-Seong Kim,673490,kimha01,Brett Sullivan,664954,sullibr01,Nico Hoerner,663538,hoernni01,Dansby Swanson,621020,swansda01,Ian Happ,664023,happia01,Seiya Suzuki,673548,suzukse01,Trey Mancini,641820,mancitr01,Eric Hosmer,543333,hosmeer01,Nelson Velázquez,676369,velazne01,Nick Madrigal,663611,madrini01,Tucker Barnhart,571466,barnhtu01,Hayden Wesneski,669713,wesneha01,Seth Lugo,607625,lugose01,Adbert Alzolay,640470,alzolad01,Jeremiah Estrada,669093,estraje01,Julian Merryweather,657240,merryju01,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Marcus Stroman,573186,stromma01,Michael Fulmer,605242,fulmemi01,Mark Leiter Jr.,643410,leitema02,Keegan Thompson,624522,thompke02,Brad Boxberger,502202,boxbebr01,Tom Cosgrove,676680,cosgrto01,Josh Hader,623352,haderjo01,Ray Kerr,678061,kerrra01,Nick Martinez,607259,martini01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Michael Wacha,608379,wachami01,Steven Wilson,621051,wilsost02,Brent Honeywell,641703,honeybr01,Tim Hill,657612,hillti01,Luis García,472610,garcilu03,Michael Fulmer,605242,fulmemi01,Mark Leiter Jr.,643410,leitema02,Keegan Thompson,624522,thompke02,Brad Boxberger,502202,boxbebr01,Brent Honeywell,641703,honeybr01,Tim Hill,657612,hillti01,Luis García,472610,garcilu03,8.5
