game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
662330,2022-08-09,1,5,6,133,Oakland Athletics,108,Los Angeles Angels,27016,26998,David Fletcher,664058,fletcda02,Shohei Ohtani,660271,ohtansh01,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,Jo Adell,666176,adelljo01,Jared Walsh,665120,walshja01,Max Stassi,545358,stassma01,Jose Rojas,670351,rojasjo02,Steven Duggar,621453,duggast01,Vimael Machín,605353,machivi01,Ramón Laureano,657656,laurera01,Sean Murphy,669221,murphse01,Seth Brown,664913,brownse01,Chad Pinder,640461,pindech01,Tony Kemp,643393,kempto01,Jonah Bride,681146,bridejo01,Skye Bolt,621450,boltsk01,Nick Allen,669397,allenni02,James Kaprielian,621076,kaprija01,Shohei Ohtani,660271,ohtansh01,Domingo Acevedo,642758,acevedo01,Cole Irvin,608344,irvinco01,Zach Jackson,667427,jacksza02,Dany Jiménez,666204,jimenda01,Sam Moll,594580,mollsa01,Adam Oller,670124,ollerad01,Austin Pruitt,643493,pruitau01,A.J. Puk,640462,pukaj01,Kirby Snead,669912,sneadki01,Sam Selman,572125,selmasa01,Domingo Tapia,593619,tapiado01,Jaime Barria,642545,barrija01,Jesse Chavez,445926,chaveje01,Tucker Davidson,656353,davidtu01,Reid Detmers,672282,detmere01,Aaron Loup,571901,loupaa01,Mike Mayers,594577,mayermi01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Ryan Tepera,572193,teperry01,Touki Toussaint,657053,toussto01,Andrew Wantz,681806,wantzan01,Jimmy Herget,623474,hergeji01,José Quijada,650671,quijajo01,Sam Selman,572125,selmasa01,Domingo Tapia,593619,tapiado01,Jimmy Herget,623474,hergeji01,José Quijada,650671,quijajo01,6.5
