game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-08-22,632796,7,2,9,Jeff McNeil,643446,mcneije01,Javier Báez,595879,baezja01,Pete Alonso,624413,alonspe01,Edwin Díaz,621242,diazed04,Brandon Nimmo,607043,nimmobr01,Kevin Pillar,607680,pillake01,Patrick Mazeika,664850,mazeipa01,Jonathan Villar,542340,villajo01,J.D. Davis,605204,davisjd01,Victor González,624647,gonzavi02,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Max Muncy,571970,muncyma01,Corey Seager,608369,seageco01,AJ Pollock,572041,polloaj01,Cody Bellinger,641355,bellico01,Trea Turner,607208,turnetr01,Justin Turner,457759,turneju01,Stroman,573186,stromma01,Familia,544727,familje01,May,543507,maytr01,Díaz,621242,diazed04,Price,456034,priceda01,Graterol,660813,gratebr01,Bickford,641360,bickfph01,"Feliz, N",491703,felizne01,"Greene, S",572888,greensh02,"González, V",624647,gonzavi02
