game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-02,642211,5,7,12,Brandon Marsh,669016,marshbr02,Matt Thaiss,642136,thaisma01,Jeremiah Jackson,669236,Jose Rojas,670351,rojasjo02,Jordyn Adams,677941,adamsjo03,Jo Adell,666176,adelljo01,Anthony Mulrine,688226,Kean Wong,642221,wongke01,Brennon Lund,641807,Mark Payton,592622,paytoma01,Mark Kolozsvary,656627,kolozma01,Jonathan India,663697,indiajo01,Alfredo Rodriguez,670895,Errol Robinson,642021,Alejo Lopez,664670,lopezal03,Chuckie Robinson,642020,robinch04,Deivy Grullón,620453,grullde01,Narciso Crook,643271,crookna01,Heaney,571760,heanean01,"Rodriguez, C",669735,rodrich01,"Suarez, J",660761,suarejo01,Peters,596071,peterdi01,Detmers,672282,detmere01,McCurry,657680,Brady,676610,"Greene, H",668881,greenhu01,Lodolo,666157,lodolni01,"Perez, H",660431,perezhe02,Biddle,592145,biddlje01,O'Brien,676617,obrieri01,"García, E",658305,garcied01,Richardson,680689,richaly01,Sanmartin,665665,sanmare01
