game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
744866,2024-04-21,6,0,6,120,Washington Nationals,117,Houston Astros,27017,27023,Jose Altuve,514888,altuvjo01,Yordan Alvarez,670541,alvaryo01,Kyle Tucker,663656,tuckeky01,Alex Bregman,608324,bregmal01,Jeremy Peña,665161,penaje02,Chas McCormick,676801,mccorch01,Jon Singleton,572138,singljo02,Jake Meyers,676694,meyerja02,Victor Caratini,605170,caratvi01,CJ Abrams,682928,abramcj01,Jesse Winker,608385,winkeje01,Lane Thomas,657041,thomala02,Luis García Jr.,671277,garcilu04,Joey Meneses,608841,menesjo01,Riley Adams,656180,adamsri03,Ildemaro Vargas,545121,vargail01,Nick Senzel,669222,senzeni01,Jacob Young,696285,youngja03,Mitchell Parker,680730,parkemi01,Hunter Brown,686613,brownhu01,Patrick Corbin,571578,corbipa01,Kyle Finnegan,640448,finneky01,MacKenzie Gore,669022,gorema01,Hunter Harvey,640451,harvehu01,Jake Irvin,663623,irvinja01,Derek Law,571882,lawde01,Tanner Rainey,663432,raineta01,Jordan Weems,607179,weemsjo01,Trevor Williams,592866,willitr01,Dylan Floro,571670,florody01,Matt Barnes,598264,barnema01,Bryan Abreu,650556,abreubr01,Spencer Arrighetti,681293,arrigsp01,Ronel Blanco,669854,blancro01,J.P. France,641585,francjp01,Josh Hader,623352,haderjo01,Seth Martinez,661527,martise01,Rafael Montero,606160,montera01,Ryan Pressly,519151,pressry01,Justin Verlander,434378,verlaju01,Shawn Dubin,681869,dubinsh01,Tayler Scott,605463,scottta02,Brandon Bielak,656232,bielabr01,Dylan Floro,571670,florody01,Matt Barnes,598264,barnema01,Shawn Dubin,681869,dubinsh01,Tayler Scott,605463,scottta02,Brandon Bielak,656232,bielabr01,9.0
