game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
706880,2022-03-25,6,3,9,133,Oakland Athletics,158,Milwaukee Brewers,27016,27012,Kolten Wong,543939,wongko01,Willy Adames,642715,adamewi01,Christian Yelich,592885,yelicch01,Andrew McCutchen,457705,mccutan01,Rowdy Tellez,642133,tellero01,Hunter Renfroe,592669,renfrhu01,Pedro Severino,600474,severpe01,Tyrone Taylor,621438,tayloty01,Tony Kemp,643393,kempto01,Elvis Andrus,462101,andruel01,Sean Murphy,669221,murphse01,Seth Brown,664913,brownse01,Chad Pinder,640461,pindech01,Eric Thames,519346,thameer01,Kevin Smith,675656,smithke05,Billy McKinney,641856,mckinbi01,Cole Irvin,608344,irvinco01,Freddy Peralta,642547,peralfr01,Justin Grimm,518748,grimmju01,Sam Moll,594580,mollsa01,Domingo Acevedo,642758,acevedo01,Sam Selman,572125,selmasa01,Dany Jiménez,666204,jimenda01,Austin Pruitt,643493,pruitau01,Shohei Tomioka,693388,unknown,Matt Hardy,677185,unknown,Devin Williams,642207,willide03,Jandel Gustave,594311,gustaja01,Miguel Sánchez,667376,sanchmi01,Trevor Kelley,665001,kelletr01,unknown
