game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716475,2023-09-22,8,6,14,142,Minnesota Twins,108,Los Angeles Angels,27005,26998,Nolan Schanuel,694384,schanno01,Zach Neto,687263,netoza01,Brandon Drury,592273,drurybr01,Logan O'Hoppe,681351,ohopplo01,Jo Adell,666176,adelljo01,Jared Walsh,665120,walshja01,Randal Grichuk,545341,grichra01,David Fletcher,664058,fletcda02,Michael Stefanic,683021,stefami01,Donovan Solano,456781,solando01,Jorge Polanco,593871,polanjo01,Ryan Jeffers,680777,jeffery01,Max Kepler,596146,keplema01,Willi Castro,650489,castrwi01,Kyle Farmer,571657,farmeky01,Edouard Julien,666397,julieed01,Michael A. Taylor,572191,taylomi02,Matt Wallner,670242,wallnma01,Pablo López,641154,lopezpa01,José Suarez,660761,suarejo01,Dylan Floro,571670,florody01,Kody Funderburk,681892,fundeko01,Sonny Gray,543243,grayso01,Griffin Jax,643377,jaxgr01,Dallas Keuchel,572971,keuchda01,Kenta Maeda,628317,maedake01,Bailey Ober,641927,oberba01,Emilio Pagán,641941,paganem01,Joe Ryan,657746,ryanjo04,Josh Winder,680739,windejo01,Louie Varland,686973,varlalo01,Caleb Thielbar,573204,thielca01,Jhoan Duran,661395,duranjh01,Griffin Canning,656288,cannigr01,Reid Detmers,672282,detmere01,Carlos Estévez,608032,estevca01,Jimmy Herget,623474,hergeji01,Ben Joyce,690829,joycebe01,José Marte,665896,martejo01,Kenny Rosenberg,670046,rosenke01,Patrick Sandoval,663776,sandopa02,José Soriano,667755,soriajo02,Andrew Wantz,681806,wantzan01,Davis Daniel,669721,danieda01,Jhonathan Diaz,646242,diazjh01,Louie Varland,686973,varlalo01,Caleb Thielbar,573204,thielca01,Jhoan Duran,661395,duranjh01,Davis Daniel,669721,danieda01,Jhonathan Diaz,646242,diazjh01,8.0
