game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
663452,2022-10-04,6,0,6,111,Boston Red Sox,139,Tampa Bay Rays,27021,27003,Yandy Díaz,650490,diazya01,Wander Franco,677551,francwa01,Ji Man Choi,596847,choiji01,Isaac Paredes,670623,paredis01,Jonathan Aranda,666018,arandjo01,Christian Bethancourt,542194,bethach01,Vidal Bruján,660644,brujavi01,Taylor Walls,670764,wallsta01,Jose Siri,642350,sirijo01,Tommy Pham,502054,phamth01,Rafael Devers,646240,deverra01,Xander Bogaerts,593428,bogaexa01,Alex Verdugo,657077,verdual01,J.D. Martinez,502110,martijd02,Enrique Hernández,571771,hernaen02,Eric Hosmer,543333,hosmeer01,Christian Arroyo,624414,arroych01,Connor Wong,657136,wongco01,Nathan Eovaldi,543135,eovalna01,Jeffrey Springs,605488,sprinje01,Matt Barnes,598264,barnema01,Eduard Bazardo,660825,bazared01,Brayan Bello,678394,bellobr01,Ryan Brasier,518489,brasiry01,Frank German,681464,germafr02,Darwinzon Hernández,650382,hernada02,Rich Hill,448179,hillri01,Zack Kelly,677161,kellyza01,Kaleb Ort,672391,ortka01,Nick Pivetta,601713,pivetni01,John Schreiber,670167,schrejo01,Matt Strahm,621381,strahma01,Michael Wacha,608379,wachami01,Jason Adam,592094,adamja01,Shawn Armstrong,542888,armstsh01,JT Chargois,608638,chargjt01,Pete Fairbanks,664126,fairbpe01,Tyler Glasnow,607192,glasnty01,Javy Guerra,642770,guerrja02,Corey Kluber,446372,klubeco01,Shane McClanahan,663556,mcclash01,Drew Rasmussen,656876,rasmudr01,Jimmy Yacabonis,642231,yacabji01,Garrett Cleavinger,664076,cleavga01,Colin Poche,621363,pocheco01,Brooks Raley,548384,raleybr01,Garrett Cleavinger,664076,cleavga01,Colin Poche,621363,pocheco01,Brooks Raley,548384,raleybr01,7.5
