gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
748132,2024-03-03,4,4,8,Richie Palacios,680700,palacri01,Jonathan Aranda,666018,arandjo01,Randy Arozarena,668227,arozara01,Harold Ramírez,623912,ramirha02,Isaac Paredes,670623,paredis01,Curtis Mead,678554,meadcu01,Jose Siri,642350,sirijo01,Alex Jackson,656577,jacksal02,Osleivis Basabe,678545,basabos01,Edouard Julien,666397,julieed01,Byron Buxton,621439,buxtoby01,Royce Lewis,668904,lewisro02,Carlos Correa,621043,correca01,Max Kepler,596146,keplema01,Carlos Santana,467793,santaca01,Christian Vázquez,543877,vazquch01,Kyle Farmer,571657,farmeky01,Manuel Margot,622534,margoma01,Simeon Woods Richardson,680573,woodssi01,Zack Littell,641793,litteza01,Jhoan Duran,661395,duranjh01,Jay Jackson,543351,jacksja01,Justin Topa,623437,topaju01,Ryan Jensen,686754,unknown,John Stankiewicz,694496,unknown,Miguel Rodriguez,678279,unknown,Michael Boyle,664082,unknown,Jacob Waguespack,621097,wagueja01,Kevin Kelly,687330,kellyke02,Yoniel Curet,692414,unknown,Antonio Jimenez,682607,unknown,Joe Record,682489,unknown
