game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
660917,2021-10-08,2,1,3,158,Milwaukee Brewers,144,Atlanta Braves,27012,27009,Jorge Soler,624585,solerjo01,Freddie Freeman,518692,freemfr01,Ozzie Albies,645277,albieoz01,Austin Riley,663586,rileyau01,Adam Duvall,594807,duvalad01,Eddie Rosario,592696,rosared01,Travis d'Arnaud,518595,darnatr01,Dansby Swanson,621020,swansda01,Charlie Morton,450203,mortoch02,Kolten Wong,543939,wongko01,Willy Adames,642715,adamewi01,Christian Yelich,592885,yelicch01,Avisaíl García,541645,garciav01,Rowdy Tellez,642133,tellero01,Eduardo Escobar,500871,escobed01,Omar Narváez,553882,narvaom01,Lorenzo Cain,456715,cainlo01,Corbin Burnes,669203,burneco01,Corbin Burnes,669203,burneco01,Charlie Morton,450203,mortoch02,Aaron Ashby,676879,ashbyaa01,Brad Boxberger,502202,boxbebr01,Jake Cousins,664776,cousija01,Jandel Gustave,594311,gustaja01,Eric Lauer,641778,lauerer01,Freddy Peralta,642547,peralfr01,Hunter Strickland,519326,strichu01,Brandon Woodruff,605540,woodrbr01,Adrian Houser,605288,housead01,Josh Hader,623352,haderjo01,Ian Anderson,666120,anderia01,Jesse Chavez,445926,chaveje01,Max Fried,608331,friedma01,Dylan Lee,669276,leedy01,A.J. Minter,621345,minteaj01,Will Smith,519293,smithwi04,Drew Smyly,592767,smylydr01,Jacob Webb,657097,webbja01,Huascar Ynoa,660623,ynoahu01,Luke Jackson,592426,jackslu01,Tyler Matzek,554431,matzety01,Adrian Houser,605288,housead01,Josh Hader,623352,haderjo01,Luke Jackson,592426,jackslu01,Tyler Matzek,554431,matzety01,7.0
