game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
746689,2024-07-10,5,6,11,113,Cincinnati Reds,115,Colorado Rockies,27000,27004,Ezequiel Tovar,678662,tovarez01,Brendan Rodgers,663898,rodgebr02,Ryan McMahon,641857,mcmahry01,Elias Díaz,553869,diazel01,Brenton Doyle,686668,doylebr02,Jake Cave,595909,caveja01,Michael Toglia,669911,toglimi01,Nolan Jones,666134,jonesno01,Sam Hilliard,656541,hillisa01,Jonathan India,663697,indiajo01,Elly De La Cruz,682829,delacel01,Jeimer Candelario,600869,candeje01,Spencer Steer,668715,steersp01,Tyler Stephenson,663886,stephty01,Austin Slater,596103,slateau01,Noelvi Marte,682622,marteno01,Rece Hinds,677956,hindsre01,Santiago Espinal,669289,espinsa01,Frankie Montas,593423,montafr02,Kyle Freeland,607536,freelky01,Andrew Abbott,671096,abbotan01,Fernando Cruz,518585,cruzfe01,Alexis Díaz,664747,diazal03,Hunter Greene,668881,greenhu01,Nick Lodolo,666157,lodolni01,Nick Martinez,607259,martini01,Sam Moll,594580,mollsa01,Lucas Sims,608371,simslu01,Carson Spiers,686730,spierca01,Justin Wilson,458677,wilsoju10,Brent Suter,608718,suterbr01,Buck Farmer,571656,farmebu01,Ty Blach,621389,blachty01,Ryan Feltner,663372,feltnry01,Austin Gomber,596295,gombeau01,Tanner Gordon,685299,gordota01,Tyler Kinley,641755,kinlety01,Peter Lambert,663567,lambepe01,Justin Lawrence,664875,lawreju01,Nick Mears,683232,mearsni01,Anthony Molina,683627,molinan01,Cal Quantrill,615698,quantca01,Victor Vodnik,680767,vodnivi01,Jalen Beeks,656222,beeksja02,Brent Suter,608718,suterbr01,Buck Farmer,571656,farmebu01,Victor Vodnik,680767,vodnivi01,Jalen Beeks,656222,beeksja02
