game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2023-02-28,719334,5,3,8,Andrew Knizner,668800,kniznan01,Chase Pinder,676198,Alec Burleson,676475,burleal01,Kramer Robertson,670298,roberkr01,Óscar Mercado,640458,mercaos01,Jeremy Rivas,692405,Scott Hurst,656568,hurstsc01,Taylor Motter,600301,motteta01,Juniel Querecuto,578570,quereju01,Lucius Fox,665650,foxlu01,Jeremy De La Rosa,682707,Michael Chavis,656308,chavimi01,Jake Alu,666906,aluja01,Drew Millas,686452,milladr01,Stone Garrett,656448,garrest01,Armando Cruz,694182,Derek Hill,656537,hillde01,Yasel Antuna,671276,Liberatore,669461,liberma01,Graceffo,700669,Gallegos,606149,gallegi01,Naughton,676050,naughpa01,"Cabrera, G",650893,cabrege01,"Thompson, Z.D.",668868,thompza02,"Suárez, An",605498,suarean01,Corbin,571578,corbipa01,"Ramírez, E",541640,ramirer02,Colomé,517008,colomal01,Kuhl,641771,kuhlch01,"Peralta, Wi",503449,peralwi01,Edwards Jr.,605218,edwarca01,Finnegan,640448,finneky01,Arano,644364,aranovi01,"Machado, A",600921,machaan02
