game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
634129,2021-05-12,2,1,3,114,Cleveland Indians,112,Chicago Cubs,27014,27020,Matt Duffy,622110,duffyma01,Willson Contreras,575929,contrwi01,Anthony Rizzo,519203,rizzoan01,Javier Báez,595879,baezja01,David Bote,623520,boteda01,Jason Heyward,518792,heywaja01,Ildemaro Vargas,545121,vargail01,Joc Pederson,592626,pederjo01,Eric Sogard,519299,sogarer01,César Hernández,514917,hernace02,Amed Rosario,642708,rosaram01,José Ramírez,608070,ramirjo01,Eddie Rosario,592696,rosared01,Franmil Reyes,614177,reyesfr01,Josh Naylor,647304,naylojo01,Jake Bauers,641343,bauerja01,René Rivera,425784,riverre01,Andrés Giménez,665926,gimenan01,Sam Hentges,656529,hentgsa01,Zach Davies,605200,davieza02,Shane Bieber,669456,biebesh01,Aaron Civale,650644,civalaa01,Phil Maton,664208,matonph01,Triston McKenzie,663474,mckentr01,Zach Plesac,668676,plesaza01,Trevor Stephan,663986,stephtr01,Nick Sandlin,680704,sandlni01,Bryan Shaw,543766,shawbr01,Cal Quantrill,615698,quantca01,Nick Wittgren,621295,wittgni01,Emmanuel Clase,661403,claseem01,James Karinchak,675916,karinja01,Jason Adam,592094,adamja01,Adbert Alzolay,640470,alzolad01,Rex Brothers,571521,brothre01,Kyle Hendricks,543294,hendrky01,Craig Kimbrel,518886,kimbrcr01,Dillon Maples,596027,mapledi01,Alec Mills,621219,millsal02,Brad Wieck,623364,wieckbr01,Trevor Williams,592866,willitr01,Justin Steele,657006,steelju01,Ryan Tepera,572193,teperry01,Andrew Chafin,605177,chafian01,Keegan Thompson,624522,thompke02,Nick Sandlin,680704,sandlni01,Bryan Shaw,543766,shawbr01,Cal Quantrill,615698,quantca01,Nick Wittgren,621295,wittgni01,Emmanuel Clase,661403,claseem01,James Karinchak,675916,karinja01,Justin Steele,657006,steelju01,Ryan Tepera,572193,teperry01,Andrew Chafin,605177,chafian01,Keegan Thompson,624522,thompke02,7.5
