game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716700,2023-09-06,2,1,3,114,Cleveland Guardians,142,Minnesota Twins,27014,27005,Edouard Julien,666397,julieed01,Jorge Polanco,593871,polanjo01,Royce Lewis,668904,lewisro02,Max Kepler,596146,keplema01,Carlos Correa,621043,correca01,Matt Wallner,670242,wallnma01,Willi Castro,650489,castrwi01,Ryan Jeffers,680777,jeffery01,Andrew Stevenson,664057,stevean01,Steven Kwan,680757,kwanst01,José Ramírez,608070,ramirjo01,Kole Calhoun,594777,calhoko01,Ramón Laureano,657656,laurera01,Andrés Giménez,665926,gimenan01,Gabriel Arias,672356,ariasga01,Will Brennan,686823,brennwi02,Myles Straw,664702,strawmy01,Cam Gallagher,595956,gallaca01,Gavin Williams,668909,williga01,Joe Ryan,657746,ryanjo04,Logan Allen,671106,allenlo02,Tanner Bibee,676440,bibeeta01,Xzavion Curry,675540,curryxz01,Enyel De Los Santos,660853,delosen01,Lucas Giolito,608337,giolilu01,Matt Moore,519043,moorema02,Eli Morgan,669212,morgael01,Cal Quantrill,615698,quantca01,Trevor Stephan,663986,stephtr01,Sam Hentges,656529,hentgsa01,Reynaldo López,625643,lopezre01,Nick Sandlin,680704,sandlni01,Emmanuel Clase,661403,claseem01,Jhoan Duran,661395,duranjh01,Dylan Floro,571670,florody01,Sonny Gray,543243,grayso01,Brent Headrick,687396,headrbr01,Griffin Jax,643377,jaxgr01,Dallas Keuchel,572971,keuchda01,Pablo López,641154,lopezpa01,Kenta Maeda,628317,maedake01,Emilio Pagán,641941,paganem01,Caleb Thielbar,573204,thielca01,Josh Winder,680739,windejo01,Louie Varland,686973,varlalo01,Kody Funderburk,681892,fundeko01,Sam Hentges,656529,hentgsa01,Reynaldo López,625643,lopezre01,Nick Sandlin,680704,sandlni01,Emmanuel Clase,661403,claseem01,Louie Varland,686973,varlalo01,Kody Funderburk,681892,fundeko01,11.0
