game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2022-09-17,662958,6,7,13,Mark Contreras,676628,contrma01,Nick Gordon,624503,gordoni01,Jermaine Palacios,650339,palacje01,Gio Urshela,570482,urshegi01,Jake Cave,595909,caveja01,Carlos Correa,621043,correca01,Jose Miranda,669304,miranjo01,Sandy León,506702,leonsa01,Matt Wallner,670242,wallnma01,Josh Naylor,647304,naylojo01,Austin Hedges,595978,hedgeau01,Amed Rosario,642708,rosaram01,Ernie Clement,676391,clemeer01,Oscar Gonzalez,660757,gonzaos01,José Ramírez,608070,ramirjo01,Steven Kwan,680757,kwanst01,Owen Miller,680911,milleow01,Myles Straw,664702,strawmy01,Winder,680739,windejo01,Moran,663558,moranjo01,Pagán,641941,paganem01,"López, Jo",605347,lopezjo02,Fulmer,605242,fulmemi01,Jax,643377,jaxgr01,"Rodríguez, D",605446,rodride01,Pilkington,663455,pilkiko01,Sandlin,680704,sandlni01,Hentges,656529,hentgsa01,Stephan,663986,stephtr01,Karinchak,675916,karinja01,Morgan,669212,morgael01,"De Los Santos, E",660853,delosen01,"Shaw, B",543766,shawbr01,McCarty,668948,mccarki01
