game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
632595,2021-09-07,1,3,4,109,Arizona Diamondbacks,140,Texas Rangers,27007,27002,Leody Taveras,665750,taverle01,Yonny Hernández,660634,hernayo02,Nathaniel Lowe,663993,lowena01,DJ Peters,656847,peterdj01,Nick Solak,669256,solakni01,Jonah Heim,641680,heimjo01,Jason Martin,641829,martija03,Charlie Culberson,518586,culbech01,Spencer Howard,675921,howarsp01,Josh Rojas,668942,rojasjo01,Ketel Marte,606466,marteke01,Josh VanMeter,642165,vanmejo01,David Peralta,444482,peralda01,Carson Kelly,608348,kellyca02,Pavin Smith,656976,smithpa04,Daulton Varsho,662139,varshda01,Nick Ahmed,605113,ahmedni01,Zac Gallen,668678,galleza01,Zac Gallen,668678,galleza01,Spencer Howard,675921,howarsp01,Miguel Aguilar,620396,aguilmi01,Madison Bumgarner,518516,bumgama01,Humberto Castellanos,528748,castehu01,Jake Faria,607188,fariaja01,Tyler Gilbert,656457,gilbety01,Joe Mantiply,573009,mantijo01,Brandyn Sittinger,670087,sittibr01,Luke Weaver,596133,weavelu01,J.B. Wendelken,605525,wendejb01,Taylor Widener,642203,widenta01,Brett de Geus,676969,degeubr01,Caleb Smith,592761,smithca03,Noé Ramirez,598287,ramirno01,A.J. Alexy,669935,alexyaj01,Kolby Allard,663465,allarko01,Kohei Arihara,685503,arihako01,Joe Barlow,669618,barlojo01,Wes Benjamin,605138,benjawe01,Jharel Cotton,605194,cottojh01,Demarcus Evans,663770,evansde01,Taylor Hearn,621368,hearnta01,Brett Martin,656685,martibr01,Glenn Otto,657248,ottogl01,Spencer Patton,607359,pattosp01,Dennis Santana,642701,santade01,Josh Sborz,622250,sborzjo01,Hyeon-Jong Yang,660365,yanghy01,Jordan Lyles,543475,lylesjo01,Caleb Smith,592761,smithca03,Noé Ramirez,598287,ramirno01,Jordan Lyles,543475,lylesjo01,8.5
