game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
717246,2023-07-26,2,3,5,135,San Diego Padres,134,Pittsburgh Pirates,26996,27013,Jack Suwinski,669261,suwinja01,Bryan Reynolds,668804,reynobr01,Carlos Santana,467793,santaca01,Ji Man Choi,596847,choiji01,Henry Davis,680779,davishe01,Endy Rodríguez,682848,rodrien01,Jared Triolo,669707,triolja01,Nick Gonzales,693304,gonzani01,Alika Williams,675961,willial04,Ha-Seong Kim,673490,kimha01,Fernando Tatis Jr.,665487,tatisfe02,Manny Machado,592518,machama01,Xander Bogaerts,593428,bogaexa01,Luis Campusano,669134,campulu01,Jake Cronenworth,630105,croneja01,Gary Sánchez,596142,sanchga02,Taylor Kohlwey,670128,kohlwta01,Trent Grisham,663757,grishtr01,Seth Lugo,607625,lugose01,Johan Oviedo,670912,oviedjo01,Pedro Avila,658648,avilape01,Tom Cosgrove,676680,cosgrto01,Luis García,472610,garcilu03,Josh Hader,623352,haderjo01,Tim Hill,657612,hillti01,Brent Honeywell,641703,honeybr01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Steven Wilson,621051,wilsost02,Nick Martinez,607259,martini01,Robert Suarez,663158,suarero01,Osvaldo Bido,674370,bidoos01,Ryan Borucki,621366,borucry01,Yerry De Los Santos,660787,delosye01,Jose Hernandez,669796,hernajo03,Rich Hill,448179,hillri01,Mitch Keller,656605,kellemi03,Dauri Moreta,664294,moretda01,Quinn Priester,682990,priesqu01,Carmen Mlodzinski,669387,mlodzca01,Colin Holderman,670059,holdeco01,David Bednar,670280,bednada01,Nick Martinez,607259,martini01,Robert Suarez,663158,suarero01,Carmen Mlodzinski,669387,mlodzca01,Colin Holderman,670059,holdeco01,David Bednar,670280,bednada01,8.5
