game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-02-28,641924,4,4,8,Drew Mendoza,666141,Cody Wilson,680963,wilsoco01,Yasmany Tomás,630111,tomasya01,Jackson Cluff,687714,Raudy Read,600466,readra01,Yadiel Hernandez,628450,hernaya01,Adrián Sanchez,506703,sanchad01,Luis García Jr.,671277,garcilu04,Brandon Snyder,474319,snydebr03,Max Moroff,621559,morofma01,Justin Williams,642211,williju02,Lane Thomas,657041,thomala02,Nolan Gorman,669357,gormano01,Edmundo Sosa,624641,sosaed01,Austin Dean,621573,deanau01,John Nogowski,596056,nogowjo01,José Rondón,602922,rondojo02,Tyler Heineman,623168,heinety01,Fedde,607200,feddeer01,McFarland,519008,mcfartj01,"Harper, R",607560,harpery01,Braymer,664069,braymbe01,McGowin,641851,mcgowky01,Adon,672851,adonjo01,Clay,621348,claysa01,Eppler,621169,Klobosits,656620,kloboga01,Flaherty,656427,flaheja01,Parsons,682418,Gant,607231,gantjo01,"Ramírez, R",641995,ramirro02,"Reyes, Al",621052,reyesal02,"Cabrera, G",650893,cabrege01,Jones,640453,Gallegos,606149,gallegi01
