game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-14,642054,5,5,Drew Mendoza,666141,Yasmany Tomás,630111,tomasya01,Jackson Cluff,687714,Carlos Tocci,624636,toccica01,Andrew Stevenson,664057,stevean01,Tres Barrera,668663,barretr01,Jordy Mercer,474568,mercejo03,Yadiel Hernandez,628450,hernaya01,Adrián Sanchez,506703,sanchad01,Pedro León,694175,Steven Souza Jr.,519306,souzast01,Korey Lee,686676,leeko01,Robel García,596825,garciro02,Freudis Nova,671265,Alex De Goti,621008,degotal01,Aledmys Díaz,649557,diazal02,Jose Siri,642350,sirijo01,Jeremy Peña,665161,penaje02,Strasburg,544931,strasst01,McFarland,519008,mcfartj01,Hand,543272,handbr01,Avilán,501593,avilalu01,Clay,621348,claysa01,Finnegan,640448,finneky01,Braymer,664069,braymbe01,Bonnell,621088,McCullers Jr.,621121,mcculla02,Javier,664299,javiecr01,Cishek,518553,cishest01,"Raley, B",548384,raleybr01,"Paredes, E",660600,pareden01,"Velázquez, H",584171,velazhe01
