game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716842,2023-08-26,6,10,16,134,Pittsburgh Pirates,112,Chicago Cubs,27013,27020,Mike Tauchman,643565,tauchmi01,Dansby Swanson,621020,swansda01,Ian Happ,664023,happia01,Cody Bellinger,641355,bellico01,Seiya Suzuki,673548,suzukse01,Jeimer Candelario,600869,candeje01,Christopher Morel,666624,morelch01,Miguel Amaya,665804,amayami01,Nick Madrigal,663611,madrini01,Ke'Bryan Hayes,663647,hayeske01,Bryan Reynolds,668804,reynobr01,Andrew McCutchen,457705,mccutan01,Connor Joe,656582,joeco01,Endy Rodríguez,682848,rodrien01,Joshua Palacios,641943,palacjo01,Liover Peguero,678894,pegueli01,Jack Suwinski,669261,suwinja01,Alika Williams,675961,willial04,Colin Selby,681882,selbyco01,Jordan Wicks,696136,wicksjo01,David Bednar,670280,bednada01,Bailey Falter,663559,falteba01,Jose Hernandez,669796,hernajo03,Colin Holderman,670059,holdeco01,Andre Jackson,656578,jacksan01,Mitch Keller,656605,kellemi03,Luis L. Ortiz,682847,ortizlu03,Johan Oviedo,670912,oviedjo01,Osvaldo Bido,674370,bidoos01,Ryan Borucki,621366,borucry01,Rob Zastryzny,642239,zastrro01,Thomas Hatch,641672,hatchto01,Javier Assad,665871,assadja01,Jose Cuas,621016,cuasjo01,Kyle Hendricks,543294,hendrky01,Julian Merryweather,657240,merryju01,Drew Smyly,592767,smylydr01,Justin Steele,657006,steelju01,Jameson Taillon,592791,taillja01,Keegan Thompson,624522,thompke02,Hayden Wesneski,669713,wesneha01,Mark Leiter Jr.,643410,leitema02,Daniel Palencia,694037,palenda01,Adbert Alzolay,640470,alzolad01,Osvaldo Bido,674370,bidoos01,Ryan Borucki,621366,borucry01,Rob Zastryzny,642239,zastrro01,Thomas Hatch,641672,hatchto01,Hayden Wesneski,669713,wesneha01,Mark Leiter Jr.,643410,leitema02,Daniel Palencia,694037,palenda01,Adbert Alzolay,640470,alzolad01,9.5
