game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID
2024-02-29,748173,1,4,5,Will Brennan,686823,brennwi02,Alexfri Planez,678413,Dom Nuñez,624513,nunezdo01,Raynel Delgado,669384,Kyle Manzardo,700932,manzaky01,Milan Tolentino,675455,Micah Pries,687588,Daniel Schneemann,682177,Petey Halpin,690984,Caleb Hamilton,643348,hamilca01,Ehire Adrianza,501303,adriaeh01,Livan Soto,670869,sotoli01,Charles Leblanc,641779,leblach01,Hunter Dozier,641531,doziehu01,Jake Marisnick,545350,marisja01,Mickey Moniak,666160,moniami01,Miguel Sanó,593934,sanomi01,Jo Adell,666176,adelljo01,"Williams, G",668909,williga01,Herrin,682120,herriti01,Banda,607455,bandaan01,Burns,669142,Oller,670124,ollerad01,Gose,543238,gosean01,Hickman,668971,Sandoval,663776,sandopa02,Silseth,681217,silsech01,Pomeranz,519141,pomerdr01,Mederos,682989,medervi01,Daniel,669721,danieda01,Caceres,680983,cacerke01,Seig,688274,"Marte, J",665896,martejo01,Minacci,695229
