game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
706954,2022-03-25,2,1,3,117,Houston Astros,121,New York Mets,27023,27014,Luis Guillorme,641645,guilllu01,Francisco Lindor,596019,lindofr01,Dominic Smith,642086,smithdo02,Pete Alonso,624413,alonspe01,Daniel Palka,594953,palkada01,J.D. Davis,605204,davisjd01,Travis Jankowski,608671,jankotr01,Tomás Nido,621512,nidoto01,Wilyer Abreu,677800,abreuwi02,Jose Altuve,514888,altuvjo01,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Michael Brantley,488726,brantmi02,Martín Maldonado,455117,maldoma01,David Hensley,682073,henslda01,Jeremy Peña,665161,penaje02,Hunter Brown,686613,brownhu01,Tylor Megill,656731,megilty01,Héctor Neris,593576,nerishe01,Blake Taylor,642130,taylobl01,Josh James,657624,jamesjo02,Seth Martinez,661527,martise01,Zac Rosscup,573127,rosscza01,Ronel Blanco,669854,blancro01,Marcel Rentería,676344,unknown,Adam Ottavino,493603,ottavad01,Trevor May,543507,maytr01,Rob Zastryzny,642239,zastrro01,Alex Claudio,592222,claudal01,unknown
