game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717233,2023-07-27,3,6,9,145,Chicago White Sox,114,Cleveland Guardians,27018,27014,Steven Kwan,680757,kwanst01,Andrés Giménez,665926,gimenan01,José Ramírez,608070,ramirjo01,Josh Naylor,647304,naylojo01,Josh Bell,605137,belljo02,Will Brennan,686823,brennwi02,Gabriel Arias,672356,ariasga01,Bo Naylor,666310,naylobo01,Myles Straw,664702,strawmy01,Andrew Benintendi,643217,beninan01,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,Eloy Jiménez,650391,jimenel02,Yoán Moncada,660162,moncayo01,Yasmani Grandal,518735,grandya01,Jake Burger,669394,burgeja01,Oscar Colás,693049,colasos01,Seby Zavala,664874,zavalse01,Dylan Cease,656302,ceasedy01,Tanner Bibee,676440,bibeeta01,Tanner Banks,621383,banksta01,Michael Kopech,656629,kopecmi01,Keynan Middleton,641871,middlke01,Jesse Scholtens,669947,scholje01,Aaron Bummer,607481,bummeaa01,Gregory Santos,666619,santogr01,Sammy Peralta,671111,peralsa01,Logan Allen,671106,allenlo02,Aaron Civale,650644,civalaa01,Xzavion Curry,675540,curryxz01,Enyel De Los Santos,660853,delosen01,Sam Hentges,656529,hentgsa01,Michael Kelly,547184,kellymi03,Eli Morgan,669212,morgael01,Daniel Norris,596057,norrida01,Nick Sandlin,680704,sandlni01,Gavin Williams,668909,williga01,Trevor Stephan,663986,stephtr01,Emmanuel Clase,661403,claseem01,Aaron Bummer,607481,bummeaa01,Gregory Santos,666619,santogr01,Sammy Peralta,671111,peralsa01,Trevor Stephan,663986,stephtr01,Emmanuel Clase,661403,claseem01,7.5
