gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
716766,2023-09-01,2,4,6,Ji Hwan Bae,678225,baeji01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Connor Joe,656582,joeco01,Jack Suwinski,669261,suwinja01,Endy Rodríguez,682848,rodrien01,Liover Peguero,678894,pegueli01,Alfonso Rivas III,663845,rivasal01,Jason Delay,641511,delayja01,Lars Nootbaar,663457,nootbla01,Paul Goldschmidt,502671,goldspa01,Nolan Gorman,669357,gormano01,Nolan Arenado,571448,arenano01,Willson Contreras,575929,contrwi01,Tyler O'Neill,641933,oneilty01,Tommy Edman,669242,edmanto01,Jordan Walker,691023,walkejo02,Masyn Winn,691026,winnma01,Dakota Hudson,641712,hudsoda02,Mitch Keller,656605,kellemi03,Ryan Helsley,664854,helslry01,JoJo Romero,668941,romerjo01,Drew VerHagen,572403,verhadr01,Colin Holderman,670059,holdeco01,Carmen Mlodzinski,669387,mlodzca01,Colin Selby,681882,selbyco01,David Bednar,670280,bednada01
