game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
662283,2022-09-05,1,5,6,134,Pittsburgh Pirates,121,New York Mets,27013,27014,Brandon Nimmo,607043,nimmobr01,Pete Alonso,624413,alonspe01,Francisco Lindor,596019,lindofr01,Jeff McNeil,643446,mcneije01,Daniel Vogelbach,596129,vogelda01,Mark Canha,592192,canhama01,Tyler Naquin,571980,naquity01,Eduardo Escobar,500871,escobed01,Tomás Nido,621512,nidoto01,Oneil Cruz,665833,cruzon01,Bryan Reynolds,668804,reynobr01,Rodolfo Castro,666801,castrro01,Jack Suwinski,669261,suwinja01,Cal Mitchell,668751,mitchca01,Michael Chavis,656308,chavimi01,Tucupita Marcano,672779,marcatu01,Greg Allen,656185,allengr01,Tyler Heineman,623168,heinety01,Duane Underwood Jr.,621249,underdu01,Chris Bassitt,605135,bassich01,Manny Bañuelos,544365,banuema01,Tyler Beede,595881,beedety01,JT Brubaker,664141,brubajt01,Roansy Contreras,672710,contrro01,Wil Crowe,640444,crowewi01,Chase De Jong,608328,dejonch01,Mitch Keller,656605,kellemi03,Johan Oviedo,670912,oviedjo01,Yohan Ramírez,670990,ramiryo01,Eric Stout,657770,stouter01,Zach Thompson,605507,thompza01,Bryse Wilson,669060,wilsobr02,Miguel Yajure,664337,yajurmi01,Carlos Carrasco,471911,carraca01,Alex Claudio,592222,claudal01,Edwin Díaz,621242,diazed04,Mychal Givens,571710,givenmy01,Tommy Hunter,488984,hunteto02,Yoan López,661255,lopezyo01,Bryce Montes de Oca,656755,montebr01,Adam Ottavino,493603,ottavad01,David Peterson,656849,peterda01,Joely Rodríguez,570257,rodrijo06,Taijuan Walker,592836,walketa01,Trevor Williams,592866,willitr01,Jacob deGrom,594798,degroja01,Seth Lugo,607625,lugose01,Bryse Wilson,669060,wilsobr02,Miguel Yajure,664337,yajurmi01,Seth Lugo,607625,lugose01,unknown
