game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
661443,2022-08-28,2,3,5,145,Chicago White Sox,109,Arizona Diamondbacks,27018,27007,Daulton Varsho,662139,varshda01,Alek Thomas,677950,thomaal01,Josh Rojas,668942,rojasjo01,Christian Walker,572233,walkech02,Jake McCarthy,664983,mccarja02,Stone Garrett,656448,garrest01,Sergio Alcántara,642727,alcanse01,Cooper Hummel,669450,hummeco01,Geraldo Perdomo,672695,perdoge01,Romy Gonzalez,663853,gonzaro01,Josh Harrison,543281,harrijo05,José Abreu,547989,abreujo02,Andrew Vaughn,683734,vaughan01,Gavin Sheets,657757,sheetga01,AJ Pollock,572041,polloaj01,Elvis Andrus,462101,andruel01,Adam Engel,641553,engelad01,Seby Zavala,664874,zavalse01,Dylan Cease,656302,ceasedy01,Zach Davies,605200,davieza02,Tanner Banks,621383,banksta01,Johnny Cueto,456501,cuetojo01,Jake Diekman,518617,diekmja01,Lucas Giolito,608337,giolilu01,Liam Hendriks,521230,hendrli01,Joe Kelly,523260,kellyjo05,Jimmy Lambert,669424,lambeji01,Reynaldo López,625643,lopezre01,Davis Martin,663436,martida03,José Ruiz,614179,ruizjo01,Vince Velasquez,592826,velasvi01,Kendall Graveman,608665,graveke01,J.B. Bukauskas,656266,bukaujb01,Madison Bumgarner,518516,bumgama01,Luis Frías,666818,friaslu01,Zac Gallen,668678,galleza01,Tommy Henry,674072,henryto01,Tyler Holton,663947,holtoty01,Merrill Kelly,518876,kellyme01,Joe Mantiply,573009,mantijo01,Mark Melancon,453343,melanma01,Reyes Moronta,606625,moronre01,Kevin Ginkel,656464,ginkeke01,Noé Ramirez,598287,ramirno01,Ian Kennedy,453178,kenneia01,Kendall Graveman,608665,graveke01,Kevin Ginkel,656464,ginkeke01,Noé Ramirez,598287,ramirno01,Ian Kennedy,453178,kenneia01,7.5
