game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632703,2021-08-30,5,7,12,109,Arizona Diamondbacks,135,San Diego Padres,27007,26996,Trent Grisham,663757,grishtr01,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Fernando Tatis Jr.,665487,tatisfe02,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Adam Frazier,624428,fraziad01,Austin Nola,543592,nolaau01,Chris Paddack,663978,paddach01,Josh Rojas,668942,rojasjo01,Ketel Marte,606466,marteke01,Pavin Smith,656976,smithpa04,Christian Walker,572233,walkech02,David Peralta,444482,peralda01,Josh VanMeter,642165,vanmejo01,Daulton Varsho,662139,varshda01,Nick Ahmed,605113,ahmedni01,Tyler Gilbert,656457,gilbety01,Tyler Gilbert,656457,gilbety01,Chris Paddack,663978,paddach01,Madison Bumgarner,518516,bumgama01,Taylor Clarke,664199,clarkta01,Tyler Clippard,461325,clippty01,Jake Faria,607188,fariaja01,Zac Gallen,668678,galleza01,Noé Ramirez,598287,ramirno01,Caleb Smith,592761,smithca03,Taylor Widener,642203,widenta01,Brett de Geus,676969,degeubr01,Matt Peacock,676840,peacoma01,Sean Poppen,664092,poppese01,Joe Mantiply,573009,mantijo01,J.B. Wendelken,605525,wendejb01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Pierce Johnson,572955,johnspi01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Ryan Weathers,677960,weathry01,Craig Stammen,489334,stammcr01,Tim Hill,657612,hillti01,Daniel Hudson,543339,hudsoda01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,Matt Peacock,676840,peacoma01,Sean Poppen,664092,poppese01,Joe Mantiply,573009,mantijo01,J.B. Wendelken,605525,wendejb01,Craig Stammen,489334,stammcr01,Tim Hill,657612,hillti01,Daniel Hudson,543339,hudsoda01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,9.5
