game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
633436,2021-07-04,2,5,7,109,Arizona Diamondbacks,137,San Francisco Giants,27007,26997,Austin Slater,596103,slateau01,Thairo Estrada,642731,estrath01,Mike Yastrzemski,573262,yastrmi01,Buster Posey,457763,poseybu01,Darin Ruf,573131,rufda01,Wilmer Flores,527038,florewi01,Donovan Solano,456781,solando01,Jaylin Davis,664041,davisja03,Anthony DeSclafani,543101,desclan01,Josh VanMeter,642165,vanmejo01,David Peralta,444482,peralda01,Asdrúbal Cabrera,452678,cabreas01,Christian Walker,572233,walkech02,Pavin Smith,656976,smithpa04,Josh Reddick,502210,reddijo01,Stephen Vogt,519390,vogtst01,Nick Ahmed,605113,ahmedni01,Caleb Smith,592761,smithca03,Caleb Smith,592761,smithca03,Anthony DeSclafani,543101,desclan01,Ryan Buchter,488748,buchtry01,J.B. Bukauskas,656266,bukaujb01,Humberto Castellanos,528748,castehu01,Jake Faria,607188,fariaja01,Merrill Kelly,518876,kellyme01,Joe Mantiply,573009,mantijo01,Matt Peacock,676840,peacoma01,Noé Ramirez,598287,ramirno01,Brett de Geus,676969,degeubr01,Riley Smith,642092,smithri01,Joakim Soria,465657,soriajo01,Jose Alvarez,501625,alvarjo02,John Brebbia,605154,brebbjo01,Johnny Cueto,456501,cuetojo01,Jarlín García,606424,garcija04,Kevin Gausman,592332,gausmke01,Dominic Leone,608678,leonedo01,Zack Littell,641793,litteza01,Jake McGee,459429,mcgeeja01,Jimmie Sherfy,642073,sherfji01,Alex Wood,622072,woodal02,Tyler Rogers,643511,rogerty01,Riley Smith,642092,smithri01,Joakim Soria,465657,soriajo01,Tyler Rogers,643511,rogerty01,9.0
