game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
662448,2022-06-08,1,3,4,134,Pittsburgh Pirates,116,Detroit Tigers,27013,26999,Harold Castro,605612,castrha01,Jonathan Schoop,570731,schoojo01,Miguel Cabrera,408234,cabremi01,Austin Meadows,640457,meadoau01,Javier Báez,595879,baezja01,Spencer Torkelson,679529,torkesp01,Kody Clemens,665019,clemeko01,Eric Haase,606992,haaseer01,Daz Cameron,663662,camerda01,Ke'Bryan Hayes,663647,hayeske01,Bryan Reynolds,668804,reynobr01,Jack Suwinski,669261,suwinja01,Daniel Vogelbach,596129,vogelda01,Diego A. Castillo,660636,castidi02,Cal Mitchell,668751,mitchca01,Tucupita Marcano,672779,marcatu01,Yu Chang,644374,changyu01,Michael Pérez,605421,perezmi03,Mitch Keller,656605,kellemi03,Alex Faedo,656412,faedoal01,Anthony Banda,607455,bandaan01,David Bednar,670280,bednada01,Tyler Beede,595881,beedety01,JT Brubaker,664141,brubajt01,Roansy Contreras,672710,contrro01,Chase De Jong,608328,dejonch01,Yerry De Los Santos,660787,delosye01,Aaron Fletcher,667465,fletcaa01,Jose Quintana,500779,quintjo01,Zach Thompson,605507,thompza01,Duane Underwood Jr.,621249,underdu01,Wil Crowe,640444,crowewi01,Chris Stratton,608717,stratch01,Jacob Barnes,606930,barneja01,Beau Brieske,689225,briesbe01,Jason Foley,671345,foleyja01,Rony García,665621,garciro03,Joe Jiménez,641729,jimenjo02,Alex Lange,656638,langeal01,Wily Peralta,503449,peralwi01,Elvin Rodriguez,660730,rodriel02,Tarik Skubal,669373,skubata01,Andrew Chafin,605177,chafian01,Will Vest,676684,vestwi01,Michael Fulmer,605242,fulmemi01,Gregory Soto,642397,sotogr01,Wil Crowe,640444,crowewi01,Chris Stratton,608717,stratch01,Andrew Chafin,605177,chafian01,Will Vest,676684,vestwi01,Michael Fulmer,605242,fulmemi01,Gregory Soto,642397,sotogr01,8.5
