game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-19,641536,3,9,12,Daulton Varsho,662139,varshda01,Josh VanMeter,642165,vanmejo01,Trayce Thompson,572204,thomptr01,Wyatt Mathisen,621500,mathiwy01,Christian Lopes,547173,lopesch01,Domingo Leyba,642736,leybado01,Pavin Smith,656976,smithpa04,Juniel Querecuto,578570,quereju01,Tyler Gilbert,656457,gilbety01,Pablo Reyes,622569,reyespa01,Corey Ray,641999,rayco01,Dustin Peterson,640460,peterdu01,Luke Maile,571912,mailelu01,Brice Turang,668930,turanbr02,Angel Perdomo,622780,perdoan01,Billy McKinney,641856,mckinbi01,Garrett Mitchell,669003,mitchga01,Zach Green,608339,greenza01,"Smith, C",592761,smithca03,Buchter,488748,buchtry01,"Lopez, Y",661255,lopezyo01,Swarzak,461872,swarzan01,Clippard,461325,clippty01,Guilbeau,607555,guilbta01,"Gilbert, T",656457,gilbety01,Houser,605288,housead01,Bickford,641360,bickfph01,Topa,623437,topaju01,Hader,623352,haderjo01,Feyereisen,656420,feyerjo01,Suter,608718,suterbr01,"Perdomo, A",622780,perdoan01
