game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
632525,2021-09-11,6,4,10,138,St. Louis Cardinals,113,Cincinnati Reds,27019,27000,Jonathan India,663697,indiajo01,Max Schrock,621011,schroma01,Nick Castellanos,592206,casteni01,Joey Votto,458015,vottojo01,Tyler Naquin,571980,naquity01,Mike Moustakas,519058,moustmi01,Jose Barrero,676480,garcijo02,Tucker Barnhart,571466,barnhtu01,Luis Castillo,622491,castilu02,Tommy Edman,669242,edmanto01,Paul Goldschmidt,502671,goldspa01,Tyler O'Neill,641933,oneilty01,Nolan Arenado,571448,arenano01,Dylan Carlson,666185,carlsdy01,Yadier Molina,425877,molinya01,Paul DeJong,657557,dejonpa01,Harrison Bader,664056,baderha01,Miles Mikolas,571945,mikolmi01,Miles Mikolas,571945,mikolmi01,Luis Castillo,622491,castilu02,Luis García,472610,garcilu03,J.A. Happ,457918,happja01,Kwang Hyun Kim,547942,kimkw01,Jon Lester,452657,lestejo01,T.J. McFarland,519008,mcfartj01,Andrew Miller,453192,millean01,Justin Miller,502522,milleju02,Daniel Ponce de Leon,594965,ponceda01,Adam Wainwright,425794,wainwad01,Kodi Whitley,676831,whitlko01,Jake Woodford,663765,woodfja01,Génesis Cabrera,650893,cabrege01,Alex Reyes,621052,reyesal02,Giovanny Gallegos,606149,gallegi01,Brad Brach,542960,brachbr01,Luis Cessa,570666,cessalu01,Amir Garrett,607237,garream01,Mychal Givens,571710,givenmy01,Sonny Gray,543243,grayso01,Jeff Hoffman,656546,hoffmje02,Michael Lorenzen,547179,lorenmi01,Tyler Mahle,641816,mahlety01,Wade Miley,489119,mileywa01,Tony Santillan,663574,santito01,Justin Wilson,458677,wilsoju10,Lucas Sims,608371,simslu01,Génesis Cabrera,650893,cabrege01,Alex Reyes,621052,reyesal02,Giovanny Gallegos,606149,gallegi01,Lucas Sims,608371,simslu01,8.0
