game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
717251,2023-07-26,8,3,11,137,San Francisco Giants,133,Oakland Athletics,26997,27016,Tony Kemp,643393,kempto01,Zack Gelof,680869,gelofza01,Brent Rooker,667670,rookebr01,JJ Bleday,668709,bledajj01,Jordan Diaz,672478,diazjo03,Ramón Laureano,657656,laurera01,Aledmys Díaz,649557,diazal02,Shea Langeliers,669127,langesh01,Nick Allen,669397,allenni02,LaMonte Wade Jr.,664774,wadela01,Wilmer Flores,527038,florewi01,J.D. Davis,605204,davisjd01,Michael Conforto,624424,confomi01,Luis Matos,682641,matoslu02,Patrick Bailey,672275,bailepa01,Mike Yastrzemski,573262,yastrmi01,Marco Luciano,682617,luciama01,Casey Schmitt,669477,schmica01,Ryan Walker,676254,walkery01,Freddy Tarnok,676206,tarnofr01,Alex Cobb,502171,cobbal01,Anthony DeSclafani,543101,desclan01,Camilo Doval,666808,dovalca01,Sean Manaea,640455,manaese01,Taylor Rogers,573124,rogerta01,Ross Stripling,548389,stripro01,Logan Webb,657277,webblo01,Scott Alexander,518397,alexasc02,Jakob Junis,596001,junisja01,Alex Wood,622072,woodal02,Tyler Rogers,643511,rogerty01,Luke Jackson,592426,jackslu01,Paul Blackburn,621112,blackpa01,Lucas Erceg,668674,erceglu01,Trevor May,543507,maytr01,Luis Medina,665622,medinlu02,Sam Moll,594580,mollsa01,Austin Pruitt,643493,pruitau01,Tayler Scott,605463,scottta02,JP Sears,676664,searsjp01,Hogan Harris,663687,harriho03,Angel Felipe,665734,felipan01,Sam Long,669674,longsa01,Scott Alexander,518397,alexasc02,Jakob Junis,596001,junisja01,Alex Wood,622072,woodal02,Tyler Rogers,643511,rogerty01,Luke Jackson,592426,jackslu01,Hogan Harris,663687,harriho03,Angel Felipe,665734,felipan01,Sam Long,669674,longsa01,9.0
