gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_Batter1_AVG_20,Home_Batter1_OBP_20,Home_Batter1_SLG_20,Home_Batter1_OPS_20,Home_Batter1_SB_20,Home_Batter1_CS_20,Home_Batter1_XB_20,Home_Batter1_TB_20,Home_Batter1_SO_20,Home_Batter1_AVG_5,Home_Batter1_OBP_5,Home_Batter1_SLG_5,Home_Batter1_OPS_5,Home_Batter1_SB_5,Home_Batter1_CS_5,Home_Batter1_XB_5,Home_Batter1_TB_5,Home_Batter1_SO_5,Away_Batter2_AVG_20,Away_Batter2_OBP_20,Away_Batter2_SLG_20,Away_Batter2_OPS_20,Away_Batter2_SB_20,Away_Batter2_CS_20,Away_Batter2_XB_20,Away_Batter2_TB_20,Away_Batter2_SO_20,Away_Batter2_AVG_5,Away_Batter2_OBP_5,Away_Batter2_SLG_5,Away_Batter2_OPS_5,Away_Batter2_SB_5,Away_Batter2_CS_5,Away_Batter2_XB_5,Away_Batter2_TB_5,Away_Batter2_SO_5,Home_Batter2_AVG_20,Home_Batter2_OBP_20,Home_Batter2_SLG_20,Home_Batter2_OPS_20,Home_Batter2_SB_20,Home_Batter2_CS_20,Home_Batter2_XB_20,Home_Batter2_TB_20,Home_Batter2_SO_20,Home_Batter2_AVG_5,Home_Batter2_OBP_5,Home_Batter2_SLG_5,Home_Batter2_OPS_5,Home_Batter2_SB_5,Home_Batter2_CS_5,Home_Batter2_XB_5,Home_Batter2_TB_5,Home_Batter2_SO_5,Home_Batter3_AVG_20,Home_Batter3_OBP_20,Home_Batter3_SLG_20,Home_Batter3_OPS_20,Home_Batter3_SB_20,Home_Batter3_CS_20,Home_Batter3_XB_20,Home_Batter3_TB_20,Home_Batter3_SO_20,Home_Batter3_AVG_5,Home_Batter3_OBP_5,Home_Batter3_SLG_5,Home_Batter3_OPS_5,Home_Batter3_SB_5,Home_Batter3_CS_5,Home_Batter3_XB_5,Home_Batter3_TB_5,Home_Batter3_SO_5,Home_Batter4_AVG_20,Home_Batter4_OBP_20,Home_Batter4_SLG_20,Home_Batter4_OPS_20,Home_Batter4_SB_20,Home_Batter4_CS_20,Home_Batter4_XB_20,Home_Batter4_TB_20,Home_Batter4_SO_20,Home_Batter4_AVG_5,Home_Batter4_OBP_5,Home_Batter4_SLG_5,Home_Batter4_OPS_5,Home_Batter4_SB_5,Home_Batter4_CS_5,Home_Batter4_XB_5,Home_Batter4_TB_5,Home_Batter4_SO_5,Home_Batter5_AVG_20,Home_Batter5_OBP_20,Home_Batter5_SLG_20,Home_Batter5_OPS_20,Home_Batter5_SB_20,Home_Batter5_CS_20,Home_Batter5_XB_20,Home_Batter5_TB_20,Home_Batter5_SO_20,Home_Batter5_AVG_5,Home_Batter5_OBP_5,Home_Batter5_SLG_5,Home_Batter5_OPS_5,Home_Batter5_SB_5,Home_Batter5_CS_5,Home_Batter5_XB_5,Home_Batter5_TB_5,Home_Batter5_SO_5,Home_Batter8_AVG_20,Home_Batter8_OBP_20,Home_Batter8_SLG_20,Home_Batter8_OPS_20,Home_Batter8_SB_20,Home_Batter8_CS_20,Home_Batter8_XB_20,Home_Batter8_TB_20,Home_Batter8_SO_20,Home_Batter8_AVG_5,Home_Batter8_OBP_5,Home_Batter8_SLG_5,Home_Batter8_OPS_5,Home_Batter8_SB_5,Home_Batter8_CS_5,Home_Batter8_XB_5,Home_Batter8_TB_5,Home_Batter8_SO_5,Away_P_5_IP_real_20,Away_P_5_ERA,Away_P_5_H_20,Away_P_5_BF_20,Away_P_5_HR_20,Away_P_5_R_20,Away_P_5_ER_20,Away_P_5_BB_20,Away_P_5_SO_20,Away_P_5_XB_against_20,Away_P_5_TB_against_20,Away_P_5_ERA_20,Away_P_5_WHIP_20,Away_P_5_IP_real_5,Away_P_5_H_5,Away_P_5_BF_5,Away_P_5_HR_5,Away_P_5_R_5,Away_P_5_ER_5,Away_P_5_BB_5,Away_P_5_SO_5,Away_P_5_XB_against_5,Away_P_5_TB_against_5,Away_P_5_ERA_5,Away_P_5_WHIP_5,Away_P_8_IP_real_20,Away_P_8_ERA,Away_P_8_H_20,Away_P_8_BF_20,Away_P_8_HR_20,Away_P_8_R_20,Away_P_8_ER_20,Away_P_8_BB_20,Away_P_8_SO_20,Away_P_8_XB_against_20,Away_P_8_TB_against_20,Away_P_8_ERA_20,Away_P_8_WHIP_20,Away_P_8_IP_real_5,Away_P_8_H_5,Away_P_8_BF_5,Away_P_8_HR_5,Away_P_8_R_5,Away_P_8_ER_5,Away_P_8_BB_5,Away_P_8_SO_5,Away_P_8_XB_against_5,Away_P_8_TB_against_5,Away_P_8_ERA_5,Away_P_8_WHIP_5,Home_SP_IP_real_20,Home_SP_ERA,Home_SP_H_20,Home_SP_BF_20,Home_SP_HR_20,Home_SP_R_20,Home_SP_ER_20,Home_SP_BB_20,Home_SP_SO_20,Home_SP_XB_against_20,Home_SP_TB_against_20,Home_SP_ERA_20,Home_SP_WHIP_20,Home_SP_IP_real_5,Home_SP_H_5,Home_SP_BF_5,Home_SP_HR_5,Home_SP_R_5,Home_SP_ER_5,Home_SP_BB_5,Home_SP_SO_5,Home_SP_XB_against_5,Home_SP_TB_against_5,Home_SP_ERA_5,Home_SP_WHIP_5,Home_P_2_IP_real_20,Home_P_2_ERA,Home_P_2_H_20,Home_P_2_BF_20,Home_P_2_HR_20,Home_P_2_R_20,Home_P_2_ER_20,Home_P_2_BB_20,Home_P_2_SO_20,Home_P_2_XB_against_20,Home_P_2_TB_against_20,Home_P_2_ERA_20,Home_P_2_WHIP_20,Home_P_2_IP_real_5,Home_P_2_H_5,Home_P_2_BF_5,Home_P_2_HR_5,Home_P_2_R_5,Home_P_2_ER_5,Home_P_2_BB_5,Home_P_2_SO_5,Home_P_2_XB_against_5,Home_P_2_TB_against_5,Home_P_2_ERA_5,Home_P_2_WHIP_5,Home_P_3_IP_real_20,Home_P_3_ERA,Home_P_3_H_20,Home_P_3_BF_20,Home_P_3_HR_20,Home_P_3_R_20,Home_P_3_ER_20,Home_P_3_BB_20,Home_P_3_SO_20,Home_P_3_XB_against_20,Home_P_3_TB_against_20,Home_P_3_ERA_20,Home_P_3_WHIP_20,Home_P_3_IP_real_5,Home_P_3_H_5,Home_P_3_BF_5,Home_P_3_HR_5,Home_P_3_R_5,Home_P_3_ER_5,Home_P_3_BB_5,Home_P_3_SO_5,Home_P_3_XB_against_5,Home_P_3_TB_against_5,Home_P_3_ERA_5,Home_P_3_WHIP_5,Home_P_4_IP_real_20,Home_P_4_ERA,Home_P_4_H_20,Home_P_4_BF_20,Home_P_4_HR_20,Home_P_4_R_20,Home_P_4_ER_20,Home_P_4_BB_20,Home_P_4_SO_20,Home_P_4_XB_against_20,Home_P_4_TB_against_20,Home_P_4_ERA_20,Home_P_4_WHIP_20,Home_P_4_IP_real_5,Home_P_4_H_5,Home_P_4_BF_5,Home_P_4_HR_5,Home_P_4_R_5,Home_P_4_ER_5,Home_P_4_BB_5,Home_P_4_SO_5,Home_P_4_XB_against_5,Home_P_4_TB_against_5,Home_P_4_ERA_5,Home_P_4_WHIP_5,Home_P_5_IP_real_20,Home_P_5_ERA,Home_P_5_H_20,Home_P_5_BF_20,Home_P_5_HR_20,Home_P_5_R_20,Home_P_5_ER_20,Home_P_5_BB_20,Home_P_5_SO_20,Home_P_5_XB_against_20,Home_P_5_TB_against_20,Home_P_5_ERA_20,Home_P_5_WHIP_20,Home_P_5_IP_real_5,Home_P_5_H_5,Home_P_5_BF_5,Home_P_5_HR_5,Home_P_5_R_5,Home_P_5_ER_5,Home_P_5_BB_5,Home_P_5_SO_5,Home_P_5_XB_against_5,Home_P_5_TB_against_5,Home_P_5_ERA_5,Home_P_5_WHIP_5
719199,2023-03-09,8,1,9,D'Shawn Knowles,677610,unknown,Trayce Thompson,572204,thomptr01,Harry Ford,695670,unknown,BJ Murray Jr.,681230,unknown,Darnell Sweeney,572182,sweenda02,Jaden Rudd,701437,unknown,Alex Crosby,700414,unknown,Ural Forbes,693982,unknown,Anfernee Seymour,656950,unknown,Maikel Garcia,672580,garcima01,Nick Loftin,679845,loftini01,Matt Beaty,607461,beatyma01,Johan Camargo,622666,camarjo01,Dairon Blanco,680118,blancda02,Tyler Gentry,694355,unknown,Gavin Cross,688457,unknown,Jakson Reetz,656883,reetzja01,Clay Dungan,687867,unknown,Zack Greinke,425844,greinza01,McKenzie Mills,656746,unknown,Jackson Kowar,663804,kowarja01,Amir Garrett,607237,garream01,Dylan Coleman,669395,colemdy01,Jose Cuas,621016,cuasjo01,Evan Sisk,681895,unknown,Tahnaj Thomas,673231,unknown,Donovan Benoit,687630,unknown,Cam Opp,674429,unknown,Andre Scrubb,668687,scruban01,Graham Spraker,676942,unknown,Chavez Fernander,681501,unknown,Ian Gibaut,664139,gibauia01,0.3,0.33,0.478,0.808,5.0,0.0,6.0,37.0,13.0,0.227,0.292,0.227,0.519,0.0,0.0,0.0,5.0,2.0,0.182,0.265,0.227,0.493,0.0,0.0,1.0,9.0,21.0,0.111,0.158,0.111,0.269,0.0,0.0,0.0,2.0,10.0,0.241,0.311,0.241,0.552,1.0,0.0,0.0,13.0,9.0,0.176,0.222,0.176,0.399,0.0,0.0,0.0,3.0,3.0,0.222,0.352,0.356,0.707,0.0,0.0,3.0,13.0,10.0,0.0,0.308,0.0,0.308,0.0,0.0,0.0,0.0,2.0,0.211,0.25,0.211,0.461,0.0,0.0,0.0,12.0,14.0,0.231,0.333,0.231,0.564,0.0,0.0,0.0,3.0,2.0,0.293,0.333,0.439,0.772,7.0,2.0,2.0,16.0,12.0,0.091,0.214,0.091,0.305,1.0,1.0,0.0,1.0,4.0,0.167,0.167,0.667,0.833,0.0,0.0,2.0,6.0,2.0,0.091,0.091,0.455,0.545,0.0,0.0,1.0,4.0,2.0,18.667,5.03,14.0,82.0,5.0,11.0,11.0,14.0,19.0,6.0,30.0,5.304,1.5,6.667,3.0,27.0,2.0,3.0,3.0,5.0,9.0,2.0,9.0,4.05,1.2,19.333,3.33,20.0,82.0,1.0,8.0,6.0,6.0,21.0,3.0,25.0,2.793,1.345,4.667,6.0,22.0,0.0,3.0,1.0,2.0,3.0,1.0,7.0,1.929,1.714,90.667,5.06,103.0,380.0,16.0,53.0,53.0,14.0,63.0,36.0,171.0,5.261,1.29,18.0,20.0,78.0,2.0,9.0,9.0,4.0,15.0,7.0,31.0,4.5,1.333,22.0,6.43,31.0,112.0,3.0,22.0,18.0,16.0,23.0,10.0,47.0,7.364,2.136,4.333,6.0,21.0,1.0,4.0,4.0,3.0,5.0,2.0,10.0,8.308,2.077,18.0,5.06,12.0,83.0,3.0,10.0,8.0,19.0,27.0,5.0,23.0,4.0,1.722,4.333,3.0,19.0,0.0,2.0,2.0,4.0,9.0,1.0,4.0,4.154,1.615,15.0,0.0,13.0,78.0,2.0,15.0,14.0,16.0,18.0,5.0,22.0,8.4,1.933,3.0,2.0,16.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,6.0,1.333,20.667,7.43,23.0,95.0,3.0,16.0,15.0,8.0,22.0,7.0,37.0,6.532,1.5,7.0,8.0,33.0,0.0,5.0,5.0,4.0,8.0,1.0,10.0,6.429,1.714
