game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
661884,2022-05-31,3,0,3,140,Texas Rangers,139,Tampa Bay Rays,27002,27003,Manuel Margot,622534,margoma01,Harold Ramírez,623912,ramirha02,Yandy Díaz,650490,diazya01,Randy Arozarena,668227,arozara01,Isaac Paredes,670623,paredis01,Francisco Mejía,642336,mejiafr01,Mike Zunino,572287,zuninmi01,Taylor Walls,670764,wallsta01,Vidal Bruján,660644,brujavi01,Marcus Semien,543760,semiema01,Corey Seager,608369,seageco01,Mitch Garver,641598,garvemi01,Kole Calhoun,594777,calhoko01,Adolis García,666969,garciad02,Jonah Heim,641680,heimjo01,Sam Huff,669087,huffsa01,Josh Smith,669701,smithjo11,Eli White,642201,whiteel04,Martín Pérez,527048,perezma02,Ryan Yarbrough,642232,yarbrry01,Brock Burke,656271,burkebr01,Matt Bush,456713,bushma01,Dane Dunning,641540,dunnida01,Jon Gray,592351,grayjo02,Taylor Hearn,621368,hearnta01,Brett Martin,656685,martibr01,Matt Moore,519043,moorema02,Glenn Otto,657248,ottogl01,Garrett Richards,572070,richaga01,Dennis Santana,642701,santade01,John King,667463,kingjo01,Joe Barlow,669618,barlojo01,Jason Adam,592094,adamja01,Jalen Beeks,656222,beeksja02,J.P. Feyereisen,656420,feyerjo01,Ralph Garza Jr.,621248,garzara01,Corey Kluber,446372,klubeco01,Shane McClanahan,663556,mcclash01,Colin Poche,621363,pocheco01,Brooks Raley,548384,raleybr01,Drew Rasmussen,656876,rasmudr01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,Matt Wisler,605538,wislema01,Shawn Armstrong,542888,armstsh01,John King,667463,kingjo01,Joe Barlow,669618,barlojo01,Shawn Armstrong,542888,armstsh01,8.0
