game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
662022,2022-10-02,4,3,7,137,San Francisco Giants,109,Arizona Diamondbacks,26997,27007,Daulton Varsho,662139,varshda01,Carson Kelly,608348,kellyca02,Jake McCarthy,664983,mccarja02,Christian Walker,572233,walkech02,Josh Rojas,668942,rojasjo01,Pavin Smith,656976,smithpa04,Corbin Carroll,682998,carroco02,Sergio Alcántara,642727,alcanse01,Mike Yastrzemski,573262,yastrmi01,Wilmer Flores,527038,florewi01,J.D. Davis,605204,davisjd01,Joc Pederson,592626,pederjo01,Evan Longoria,446334,longoev01,Brandon Crawford,543063,crawfbr01,Thairo Estrada,642731,estrath01,LaMonte Wade Jr.,664774,wadela01,Scott Alexander,518397,alexasc02,Zach Davies,605200,davieza02,Thomas Szapucki,663378,szaputh01,Alex Young,622065,youngal01,Tyler Rogers,643511,rogerty01,Shelby Miller,571946,millesh01,John Brebbia,605154,brebbjo01,Camilo Doval,666808,dovalca01,Jharel Cotton,605194,cottojh01,Caleb Smith,592761,smithca03,Kevin Ginkel,656464,ginkeke01,Mark Melancon,453343,melanma01,Taylor Widener,642203,widenta01,8.0
