game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634353,2021-04-29,0,1,1,117,Houston Astros,136,Seattle Mariners,27023,27011,Sam Haggerty,664059,haggesa01,Kyle Seager,572122,seageky01,Ty France,664034,francty01,José Marmolejos,592530,marmojo01,Evan White,657108,whiteev01,J.P. Crawford,641487,crawfjp01,Dylan Moore,664238,mooredy01,Taylor Trammell,666211,trammta01,Tom Murphy,608596,murphto04,Jose Altuve,514888,altuvjo01,Alex Bregman,608324,bregmal01,Carlos Correa,621043,correca01,Yuli Gurriel,493329,gourryu01,Aledmys Díaz,649557,diazal02,Taylor Jones,622100,jonesta01,Chas McCormick,676801,mccorch01,Myles Straw,664702,strawmy01,Jason Castro,488771,castrja01,Luis Garcia,677651,garcilu05,Yusei Kikuchi,579328,kikucyu01,Brandon Bielak,656232,bielabr01,Kent Emanuel,592288,emanuke01,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Lance McCullers Jr.,621121,mcculla02,Ryan Pressly,519151,pressry01,Peter Solomon,656981,solompe01,Ryne Stanek,592773,stanery01,José Urquidy,664353,urquijo01,Bryan Abreu,650556,abreubr01,Brooks Raley,548384,raleybr01,Joe Smith,501925,smithjo05,Robert Dugger,667498,duggero01,Justin Dunn,643290,dunnju01,Chris Flexen,623167,flexech01,Keynan Middleton,641871,middlke01,Rafael Montero,606160,montera01,Casey Sadler,594987,sadleca02,Justus Sheffield,656954,sheffju01,Drew Steckenrider,608716,steckdr01,Domingo Tapia,593619,tapiado01,Will Vest,676684,vestwi01,Anthony Misiewicz,664948,misiean01,Kendall Graveman,608665,graveke01,Bryan Abreu,650556,abreubr01,Brooks Raley,548384,raleybr01,Joe Smith,501925,smithjo05,Anthony Misiewicz,664948,misiean01,Kendall Graveman,608665,graveke01,9.0
