game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717911,2023-06-03,12,1,13,146,Miami Marlins,133,Oakland Athletics,27022,27016,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Ramón Laureano,657656,laurera01,Seth Brown,664913,brownse01,JJ Bleday,668709,bledajj01,Jace Peterson,607054,peterja01,Shea Langeliers,669127,langesh01,Tony Kemp,643393,kempto01,Nick Allen,669397,allenni02,Luis Arraez,650333,arraelu01,Jorge Soler,624585,solerjo01,Bryan De La Cruz,650559,delacbr01,Jesús Sánchez,660821,sanchje02,Yuli Gurriel,493329,gourryu01,Jean Segura,516416,segurje01,Nick Fortes,663743,forteni01,Joey Wendle,621563,wendljo01,Jonathan Davis,641505,davisjo05,Eury Pérez,691587,perezeu02,Luis Medina,665622,medinlu02,Sandy Alcantara,645261,alcansa01,Huascar Brazoban,623211,brazohu01,Edward Cabrera,665795,cabreed02,JT Chargois,608638,chargjt01,Dylan Floro,571670,florody01,Braxton Garrett,666129,garrebr01,Bryan Hoeing,663773,hoeinbr01,Jesús Luzardo,666200,luzarje01,Euri Montero,693759,unknown,Andrew Nardi,677053,nardian01,Tanner Scott,656945,scottta01,Steven Okert,595345,okertst01,George Soriano,666277,soriage01,Paul Blackburn,621112,blackpa01,Shintaro Fujinami,660261,fujinsh01,Hogan Harris,663687,harriho03,James Kaprielian,621076,kaprija01,Sam Moll,594580,mollsa01,Austin Pruitt,643493,pruitau01,JP Sears,676664,searsjp01,Sam Long,669674,longsa01,Richard Lovelady,663992,lovelri01,Trevor May,543507,maytr01,Lucas Erceg,668674,erceglu01,Steven Okert,595345,okertst01,George Soriano,666277,soriage01,Sam Long,669674,longsa01,Richard Lovelady,663992,lovelri01,Trevor May,543507,maytr01,Lucas Erceg,668674,erceglu01,8.0
