game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-03-02,719310,9,1,10,Everson Pereira,677592,pereiev01,Jamie Westbrook,642197,Andrés Chaparro,665953,Rodolfo Durán,660710,Jesús Bastidas,665846,Wilmer Difo,594694,difowi01,Jasson Domínguez,691176,dominja01,Brandon Lockridge,663604,Billy McKinney,641856,mckinbi01,Matt Fraizer,670208,Hudson Head,687431,Enmanuel Terrero,691927,Nick Gonzales,693304,gonzani01,Carter Bins,670190,Mason Martin,676733,Maikol Escotto,683500,Malcom Nuñez,682650,Drew Maggi,543482,maggidr01,Trivino,642152,trivilo01,"Peralta, Wa",593974,peralwa01,Holmes,605280,holmecl01,"Abreu, A",656061,abreual01,"Cordero, J",622772,cordeji01,"Hamilton, I",641656,hamilia01,Norwood,656803,norwoja01,"Santos, L",670873,Bowman,621199,bowmama01,"Keller, M",656605,kellemi03,"Samaniego, T",701719,"De Los Santos, Y",660787,delosye01,Holderman,670059,holdeco01,"Hernandez, J",669796,hernajo03,Crowe,640444,crowewi01,"Perdomo, A",622780,perdoan01,Chatwood,543022,chatwty01
