game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717157,2023-08-02,4,1,5,141,Toronto Blue Jays,110,Baltimore Orioles,27010,27008,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Anthony Santander,623993,santaan02,Austin Hays,669720,haysau01,Gunnar Henderson,683002,hendegu01,Jordan Westburg,676059,westbjo01,James McCann,543510,mccanja02,Ryan McKenna,663630,mckenry01,Jorge Mateo,622761,mateojo01,Whit Merrifield,593160,merriwh01,Brandon Belt,474832,beltbr01,Vladimir Guerrero Jr.,665489,guerrvl02,George Springer,543807,springe01,Matt Chapman,656305,chapmma01,Danny Jansen,643376,janseda01,Daulton Varsho,662139,varshda01,Paul DeJong,657557,dejonpa01,Kevin Kiermaier,595281,kiermke01,Yusei Kikuchi,579328,kikucyu01,Grayson Rodriguez,680570,rodrigr01,Chris Bassitt,605135,bassich01,José Berríos,621244,berrijo01,Génesis Cabrera,650893,cabrege01,Kevin Gausman,592332,gausmke01,Thomas Hatch,641672,hatchto01,Alek Manoah,666201,manoaal01,Tim Mayza,641835,mayzati01,Hyun Jin Ryu,547943,ryuhy01,Yimi García,554340,garciyi01,Jordan Hicks,663855,hicksjo03,Erik Swanson,657024,swanser01,Mike Baumann,657508,baumami01,Félix Bautista,642585,bautife01,Yennier Cano,666974,canoye01,Danny Coulombe,543056,couloda01,Jack Flaherty,656427,flaheja01,Kyle Gibson,502043,gibsoky01,Joey Krehbiel,607216,krehbjo01,Dean Kremer,665152,kremede01,Cionel Pérez,672335,perezci01,Shintaro Fujinami,660261,fujinsh01,Cole Irvin,608344,irvinco01,Yimi García,554340,garciyi01,Jordan Hicks,663855,hicksjo03,Erik Swanson,657024,swanser01,Shintaro Fujinami,660261,fujinsh01,Cole Irvin,608344,irvinco01,8.5
