game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
662724,2022-08-09,7,5,12,117,Houston Astros,140,Texas Rangers,27023,27002,Marcus Semien,543760,semiema01,Corey Seager,608369,seageco01,Nathaniel Lowe,663993,lowena01,Adolis García,666969,garciad02,Jonah Heim,641680,heimjo01,Leody Taveras,665750,taverle01,Josh Smith,669701,smithjo11,Bubba Thompson,669352,thompbu01,Brad Miller,543543,millebr02,Jose Altuve,514888,altuvjo01,Yuli Gurriel,493329,gourryu01,Yordan Alvarez,670541,alvaryo01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Aledmys Díaz,649557,diazal02,Jeremy Peña,665161,penaje02,Christian Vázquez,543877,vazquch01,Jake Meyers,676694,meyerja02,José Urquidy,664353,urquijo01,Martín Pérez,527048,perezma02,Bryan Abreu,650556,abreubr01,Luis Garcia,677651,garcilu05,Cristian Javier,664299,javiecr01,Seth Martinez,661527,martise01,Phil Maton,664208,matonph01,Ryne Stanek,592773,stanery01,Justin Verlander,434378,verlaju01,Will Smith,519293,smithwi04,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Ryan Pressly,519151,pressry01,Brock Burke,656271,burkebr01,Dane Dunning,641540,dunnida01,Taylor Hearn,621368,hearnta01,Jonathan Hernández,642546,hernajo02,Matt Moore,519043,moorema02,Glenn Otto,657248,ottogl01,Cole Ragans,666142,raganco01,Garrett Richards,572070,richaga01,Josh Sborz,622250,sborzjo01,José Leclerc,600917,leclejo01,Brett Martin,656685,martibr01,Will Smith,519293,smithwi04,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Ryan Pressly,519151,pressry01,José Leclerc,600917,leclejo01,Brett Martin,656685,martibr01,7.5
