game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716734,2023-09-03,2,3,5,145,Chicago White Sox,116,Detroit Tigers,27018,26999,Akil Baddoo,668731,baddoak01,Zach McKinstry,656716,mckinza01,Spencer Torkelson,679529,torkesp01,Kerry Carpenter,681481,carpeke01,Matt Vierling,663837,vierlma01,Parker Meadows,678009,meadopa01,Tyler Nevin,663527,nevinty01,Zack Short,670097,shortza01,Carson Kelly,608348,kellyca02,Tim Anderson,641313,anderti01,Andrew Benintendi,643217,beninan01,Andrew Vaughn,683734,vaughan01,Eloy Jiménez,650391,jimenel02,Yoán Moncada,660162,moncayo01,Elvis Andrus,462101,andruel01,Trayce Thompson,572204,thomptr01,Oscar Colás,693049,colasos01,Korey Lee,686676,leeko01,Michael Kopech,656629,kopecmi01,Tarik Skubal,669373,skubata01,Dylan Cease,656302,ceasedy01,Mike Clevinger,605182,clevimi01,Edgar Navarro,679346,navared01,Luis Patiño,672715,patinlu01,Sammy Peralta,671111,peralsa01,Jesse Scholtens,669947,scholje01,Tanner Banks,621383,banksta01,Jimmy Lambert,669424,lambeji01,Bryan Shaw,543766,shawbr01,Aaron Bummer,607481,bummeaa01,Lane Ramsey,682010,ramsela02,Gregory Santos,666619,santogr01,Beau Brieske,689225,briesbe01,José Cisnero,542585,cisnejo01,Miguel Díaz,622766,diazmi02,Alex Faedo,656412,faedoal01,Tyler Holton,663947,holtoty01,Matt Manning,666159,mannima02,Reese Olson,681857,olsonre01,Eduardo Rodriguez,593958,rodried05,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,Brendan White,686839,whitebr01,Jason Foley,671345,foleyja01,Alex Lange,656638,langeal01,Tanner Banks,621383,banksta01,Jimmy Lambert,669424,lambeji01,Bryan Shaw,543766,shawbr01,Aaron Bummer,607481,bummeaa01,Lane Ramsey,682010,ramsela02,Gregory Santos,666619,santogr01,Jason Foley,671345,foleyja01,Alex Lange,656638,langeal01,9.5
