game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
633134,2021-07-28,11,8,19,143,Philadelphia Phillies,120,Washington Nationals,26995,27017,Alcides Escobar,444876,escobal02,Juan Soto,665742,sotoju01,Ryan Zimmerman,475582,zimmery01,Josh Harrison,543281,harrijo05,Yadiel Hernandez,628450,hernaya01,Tres Barrera,668663,barretr01,Carter Kieboom,666198,kieboca01,Andrew Stevenson,664057,stevean01,Patrick Corbin,571578,corbipa01,Jean Segura,516416,segurje01,Rhys Hoskins,656555,hoskirh01,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,Alec Bohm,664761,bohmal01,Ronald Torreyes,591720,torrero01,Luke Williams,663897,willilu01,Rafael Marchán,665561,marchra01,Cristopher Sánchez,650911,sanchcr01,Cristopher Sánchez,650911,sanchcr01,Patrick Corbin,571578,corbipa01,José Alvarado,621237,alvarjo03,Chase Anderson,502624,anderch01,Archie Bradley,605151,bradlar01,Matt Moore,519043,moorema02,Zack Wheeler,554430,wheelza01,Connor Brogdon,641401,brogdco01,Brandon Kintzler,445213,kintzbr01,Enyel De Los Santos,660853,delosen01,Héctor Neris,593576,nerishe01,JD Hammer,670456,hammejd01,Ranger Suárez,624133,suarera01,Paolo Espino,502179,espinpa01,Erick Fedde,607200,feddeer01,Kyle Finnegan,640448,finneky01,Ryne Harper,607560,harpery01,Andrés Machado,600921,machaan02,Jefry Rodriguez,622446,rodrije01,Joe Ross,605452,rossjo01,Wander Suero,593833,suerowa01,Tanner Rainey,663432,raineta01,Sam Clay,621348,claysa01,Connor Brogdon,641401,brogdco01,Brandon Kintzler,445213,kintzbr01,Enyel De Los Santos,660853,delosen01,Héctor Neris,593576,nerishe01,JD Hammer,670456,hammejd01,Ranger Suárez,624133,suarera01,Wander Suero,593833,suerowa01,Tanner Rainey,663432,raineta01,Sam Clay,621348,claysa01,unknown
