game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
718413,2023-04-26,8,1,9,134,Pittsburgh Pirates,119,Los Angeles Dodgers,27013,27015,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Jason Heyward,518792,heywaja01,James Outman,681546,outmaja01,Miguel Vargas,678246,vargami01,Michael Busch,683737,buschmi02,Chris Taylor,621035,tayloch03,David Peralta,444482,peralda01,Austin Wynns,642851,wynnsau01,Ke'Bryan Hayes,663647,hayeske01,Bryan Reynolds,668804,reynobr01,Andrew McCutchen,457705,mccutan01,Carlos Santana,467793,santaca01,Jack Suwinski,669261,suwinja01,Connor Joe,656582,joeco01,Rodolfo Castro,666801,castrro01,Ji Hwan Bae,678225,baeji01,Jason Delay,641511,delayja01,Roansy Contreras,672710,contrro01,Tony Gonsolin,664062,gonsoto01,David Bednar,670280,bednada01,Cody Bolton,675989,boltoco01,Jose Hernandez,669796,hernajo03,Rich Hill,448179,hillri01,Colin Holderman,670059,holdeco01,Mitch Keller,656605,kellemi03,Johan Oviedo,670912,oviedjo01,Yohan Ramírez,670990,ramiryo01,Duane Underwood Jr.,621249,underdu01,Robert Stephenson,596112,stephro01,Dauri Moreta,664294,moretda01,Caleb Ferguson,657571,ferguca01,Victor González,624647,gonzavi02,Clayton Kershaw,477132,kershcl01,Dustin May,669160,maydu01,Shelby Miller,571946,millesh01,Evan Phillips,623465,phillev01,Noah Syndergaard,592789,syndeno01,Julio Urías,628711,uriasju01,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Yency Almonte,622075,almonye01,Alex Vesia,681911,vesiaal01,Robert Stephenson,596112,stephro01,Dauri Moreta,664294,moretda01,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Yency Almonte,622075,almonye01,Alex Vesia,681911,vesiaal01,8.5
