game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717289,2023-07-23,7,3,10,113,Cincinnati Reds,109,Arizona Diamondbacks,27000,27007,Geraldo Perdomo,672695,perdoge01,Ketel Marte,606466,marteke01,Corbin Carroll,682998,carroco02,Christian Walker,572233,walkech02,Lourdes Gurriel Jr.,666971,gurrilo01,Evan Longoria,446334,longoev01,Dominic Canzone,686527,canzodo01,Carson Kelly,608348,kellyca02,Alek Thomas,677950,thomaal01,Elly De La Cruz,682829,delacel01,TJ Friedl,670770,friedtj01,Matt McLain,680574,mclaima01,Spencer Steer,668715,steersp01,Jake Fraley,641584,fraleja01,Jonathan India,663697,indiajo01,Christian Encarnacion-Strand,687952,encarch01,Nick Senzel,669222,senzeni01,Luke Maile,571912,mailelu01,Luke Weaver,596133,weavelu01,José Ruiz,614179,ruizjo01,Andrew Abbott,671096,abbotan01,Graham Ashcraft,668933,ashcrgr01,Alexis Díaz,664747,diazal03,Ben Lively,594902,livelbe01,Brandon Williamson,682227,willibr02,Alex Young,622065,youngal01,Buck Farmer,571656,farmebu01,Derek Law,571882,lawde01,Ian Gibaut,664139,gibauia01,Fernando Cruz,518585,cruzfe01,Levi Stoudt,686651,stoudle01,Lucas Sims,608371,simslu01,Austin Adams,613534,adamsau02,Andrew Chafin,605177,chafian01,Zac Gallen,668678,galleza01,Kevin Ginkel,656464,ginkeke01,Tommy Henry,674072,henryto01,Scott McGough,543518,mcgousc01,Ryne Nelson,669194,nelsory01,Brandon Pfaadt,694297,pfaadbr01,Kyle Nelson,669459,nelsoky01,Luis Frías,666818,friaslu01,Tyler Gilbert,656457,gilbety01,Miguel Castro,612434,castrmi01,Buck Farmer,571656,farmebu01,Derek Law,571882,lawde01,Ian Gibaut,664139,gibauia01,Fernando Cruz,518585,cruzfe01,Levi Stoudt,686651,stoudle01,Lucas Sims,608371,simslu01,Kyle Nelson,669459,nelsoky01,Luis Frías,666818,friaslu01,Tyler Gilbert,656457,gilbety01,Miguel Castro,612434,castrmi01,11.0
