gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
748338,2024-03-25,3,6,9,Brendan Donovan,680977,donovbr01,Paul Goldschmidt,502671,goldspa01,Nolan Gorman,669357,gormano01,Nolan Arenado,571448,arenano01,Willson Contreras,575929,contrwi01,Dylan Carlson,666185,carlsdy01,Iván Herrera,671056,herreiv01,Jordan Walker,691023,walkejo02,Masyn Winn,691026,winnma01,Ian Happ,664023,happia01,Seiya Suzuki,673548,suzukse01,Cody Bellinger,641355,bellico01,Christopher Morel,666624,morelch01,Dansby Swanson,621020,swansda01,Nico Hoerner,663538,hoernni01,Michael Busch,683737,buschmi02,Yan Gomes,543228,gomesya01,Mike Tauchman,643565,tauchmi01,Jordan Wicks,696136,wicksjo01,Steven Matz,571927,matzst01,Drew Smyly,592767,smylydr01,Jose Cuas,621016,cuasjo01,Héctor Neris,593576,nerishe01,Richard Lovelady,663992,lovelri01,Mark Leiter Jr.,643410,leitema02,Colten Brewer,605155,breweco01,Ryan Fernandez,681676,fernary01,Matthew Liberatore,669461,liberma01,Riley O'Brien,676617,obrieri01,Matt Svanson,694335,unknown
