game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID
2023-08-12,717025,1,3,4,Jake Bauers,641343,bauerja01,Aaron Judge,592450,judgeaa01,Billy McKinney,641856,mckinbi01,Kyle Higashioka,543309,higasky01,Isiah Kiner-Falefa,643396,kineris01,Gleyber Torres,650402,torregl01,Anthony Volpe,683011,volpean01,Harrison Bader,664056,baderha01,Giancarlo Stanton,519317,stantmi03,Jake Burger,669394,burgeja01,Bryan De La Cruz,650559,delacbr01,Yuli Gurriel,493329,gourryu01,Josh Bell,605137,belljo02,Jacob Stallings,607732,stallja01,Joey Wendle,621563,wendljo01,Jazz Chisholm Jr.,665862,chishja01,Jesús Sánchez,660821,sanchje02,Luis Arraez,650333,arraelu01,King,650633,kingmi01,Brito,666745,britojh01,Middleton,641871,middlke01,"Alcantara, S",645261,alcansa01
