game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-24,641926,3,7,10,Luis Campusano,669134,campulu01,Eguy Rosario,666703,rosareg01,Tucupita Marcano,672779,marcatu01,Patrick Kivlehan,623182,kivlepa01,Pedro Florimón,465753,floripe01,Gosuke Katoh,641741,katohgo01,Mason Thompson,666168,thompma02,John Andreoli,607430,andrejo03,Ben Ruta,670352,Heliot Ramos,671218,ramoshe02,Marco Luciano,682617,luciama01,LaMonte Wade Jr.,664774,wadela01,Trevor Gott,641627,gotttr01,Steven Duggar,621453,duggast01,Joe McCarthy,663411,mccarjo04,Joey Bart,663698,bartjo01,Will Wilson,669717,Jason Vosler,613564,vosleja01,Lamet,659275,lametdi01,Morejon,670970,morejad01,Northcraft,573062,northaa01,Kela,605309,kelake01,Guerrero,663910,"Thompson, M",666168,thompma02,DeSclafani,543101,desclan01,Littell,641793,litteza01,Moronta,606625,moronre01,McGee,459429,mcgeeja01,Sherfy,642073,sherfji01,"Marte, Y",628708,marteyu01,"Álvarez, Dan",656032,Gott,641627,gotttr01
