game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
746037,2024-07-25,6,7,13,146,Miami Marlins,110,Baltimore Orioles,27022,27008,Gunnar Henderson,683002,hendegu01,Jordan Westburg,676059,westbjo01,Anthony Santander,623993,santaan02,Ryan O'Hearn,656811,ohearry01,Ryan Mountcastle,663624,mountry01,Colton Cowser,681297,cowseco01,Austin Hays,669720,haysau01,Connor Norby,681393,norbyco01,James McCann,543510,mccanja02,Jazz Chisholm Jr.,665862,chishja01,Xavier Edwards,669364,edwarxa01,Josh Bell,605137,belljo02,Bryan De La Cruz,650559,delacbr01,Jesús Sánchez,660821,sanchje02,Otto Lopez,672640,lopezot01,Jonah Bride,681146,bridejo01,Emmanuel Rivera,656896,riverem01,Nick Fortes,663743,forteni01,Roddery Muñoz,682610,munozro01,Corbin Burnes,669203,burneco01,Anthony Bender,669622,bendean01,Huascar Brazobán,623211,brazohu01,Edward Cabrera,665795,cabreed02,Bryan Hoeing,663773,hoeinbr01,Andrew Nardi,677053,nardian01,Trevor Rogers,669432,rogertr01,Tanner Scott,656945,scottta01,Kyle Tyler,667725,tylerky01,Declan Cronin,686539,cronide01,JT Chargois,608638,chargjt01,Calvin Faucher,676534,fauchca01,Keegan Akin,669211,akinke01,Bryan Baker,641329,bakerbr01,Cole Irvin,608344,irvinco01,Dean Kremer,665152,kremede01,Vinny Nittoli,657697,nittovi01,Grayson Rodriguez,680570,rodrigr01,Burch Smith,572143,smithbu03,Albert Suárez,544150,suareal01,Jacob Webb,657097,webbja01,Craig Kimbrel,518886,kimbrcr01,Yennier Cano,666974,canoye01,Cionel Pérez,672335,perezci01,Declan Cronin,686539,cronide01,JT Chargois,608638,chargjt01,Calvin Faucher,676534,fauchca01,Jacob Webb,657097,webbja01,Craig Kimbrel,518886,kimbrcr01,Yennier Cano,666974,canoye01,Cionel Pérez,672335,perezci01,8.0
