game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
632326,2021-09-26,1,2,3,116,Detroit Tigers,118,Kansas City Royals,26999,27006,Whit Merrifield,593160,merriwh01,Nicky Lopez,670032,lopezni01,Salvador Perez,521692,perezsa02,Andrew Benintendi,643217,beninan01,Carlos Santana,467793,santaca01,Adalberto Mondesi,609275,mondera02,Hunter Dozier,641531,doziehu01,Kyle Isbel,664728,isbelky01,Cam Gallagher,595956,gallaca01,Akil Baddoo,668731,baddoak01,Jonathan Schoop,570731,schoojo01,Miguel Cabrera,408234,cabremi01,Jeimer Candelario,600869,candeje01,Eric Haase,606992,haaseer01,Isaac Paredes,670623,paredis01,Niko Goodrum,592348,goodrni01,Daz Cameron,663662,camerda01,Willi Castro,650489,castrwi01,Wily Peralta,503449,peralwi01,Kris Bubic,663460,bubickr01,Tyler Alexander,641302,alexaty01,Jason Foley,671345,foleyja01,Michael Fulmer,605242,fulmemi01,Kyle Funkhouser,608335,funkhky01,Drew Hutchison,571800,hutchdr01,Ian Krol,571871,krolia01,Alex Lange,656638,langeal01,Matt Manning,666159,mannima02,Casey Mize,663554,mizeca01,Tarik Skubal,669373,skubata01,José Ureña,570632,urenajo01,Derek Holland,502706,hollade01,Joe Jiménez,641729,jimenjo02,Bryan Garcia,650530,garcibr01,Jake Brentz,641394,brentja01,Dylan Coleman,669395,colemdy01,Jonathan Heasley,669169,heasljo01,Carlos Hernández,672578,hernaca04,Greg Holland,518813,hollagr01,Jackson Kowar,663804,kowarja01,Daniel Lynch IV,663738,lynchda02,Ervin Santana,429722,santaer01,Brady Singer,663903,singebr01,Gabe Speier,642100,speiega01,Domingo Tapia,593619,tapiado01,Kyle Zimmer,622092,zimmeky01,Josh Staumont,622251,staumjo01,Scott Barlow,605130,barlosc01,Derek Holland,502706,hollade01,Joe Jiménez,641729,jimenjo02,Bryan Garcia,650530,garcibr01,Josh Staumont,622251,staumjo01,Scott Barlow,605130,barlosc01,9.0
