game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
716920,2023-08-20,6,7,13,117,Houston Astros,136,Seattle Mariners,27023,27011,Julio Rodríguez,677594,rodriju01,Eugenio Suárez,553993,suareeu01,Ty France,664034,francty01,Teoscar Hernández,606192,hernate01,Mike Ford,645801,fordmi01,Dominic Canzone,686527,canzodo01,Dylan Moore,664238,mooredy01,Josh Rojas,668942,rojasjo01,Brian O'Keefe,657247,okeefbr01,Jose Altuve,514888,altuvjo01,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Yainer Diaz,673237,diazya02,Chas McCormick,676801,mccorch01,Jon Singleton,572138,singljo02,Mauricio Dubón,643289,dubonma01,Corey Julks,667452,julksco01,Jeremy Peña,665161,penaje02,Hunter Brown,686613,brownhu01,Emerson Hancock,676106,hancoem01,J.P. France,641585,francjp01,Cristian Javier,664299,javiecr01,Héctor Neris,593576,nerishe01,José Urquidy,664353,urquijo01,Justin Verlander,434378,verlaju01,Ryne Stanek,592773,stanery01,Parker Mushinski,656786,mushipa01,Kendall Graveman,608665,graveke01,Rafael Montero,606160,montera01,Bryan Abreu,650556,abreubr01,Ryan Pressly,519151,pressry01,Eduard Bazardo,660825,bazared01,Luis Castillo,622491,castilu02,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Bryce Miller,682243,millebr04,Tayler Saucedo,642048,sauceta01,Trent Thornton,663423,thorntr01,Matt Brash,666374,brashma01,Isaiah Campbell,663462,campbis01,Justin Topa,623437,topaju01,Andrés Muñoz,662253,munozan01,Gabe Speier,642100,speiega01,Ryne Stanek,592773,stanery01,Parker Mushinski,656786,mushipa01,Kendall Graveman,608665,graveke01,Rafael Montero,606160,montera01,Bryan Abreu,650556,abreubr01,Ryan Pressly,519151,pressry01,Tayler Saucedo,642048,sauceta01,Trent Thornton,663423,thorntr01,Matt Brash,666374,brashma01,Isaiah Campbell,663462,campbis01,Justin Topa,623437,topaju01,Andrés Muñoz,662253,munozan01,Gabe Speier,642100,speiega01,8.5
