game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
632416,2021-09-19,1,7,8,118,Kansas City Royals,136,Seattle Mariners,27006,27011,J.P. Crawford,641487,crawfjp01,Ty France,664034,francty01,Abraham Toro,647351,toroab01,Mitch Haniger,571745,hanigmi01,Jarred Kelenic,672284,kelenja01,Jake Fraley,641584,fraleja01,Jake Bauers,641343,bauerja01,Dylan Moore,664238,mooredy01,Cal Raleigh,663728,raleica01,Whit Merrifield,593160,merriwh01,Nicky Lopez,670032,lopezni01,Salvador Perez,521692,perezsa02,Andrew Benintendi,643217,beninan01,Carlos Santana,467793,santaca01,Adalberto Mondesi,609275,mondera02,Michael A. Taylor,572191,taylomi02,Hunter Dozier,641531,doziehu01,Sebastián  Rivero,665861,riverse01,Jackson Kowar,663804,kowarja01,Logan Gilbert,669302,gilbelo01,Scott Barlow,605130,barlosc01,Jake Brentz,641394,brentja01,Kris Bubic,663460,bubickr01,Jonathan Heasley,669169,heasljo01,Carlos Hernández,672578,hernaca04,Greg Holland,518813,hollagr01,Daniel Lynch IV,663738,lynchda02,Ervin Santana,429722,santaer01,Gabe Speier,642100,speiega01,Josh Staumont,622251,staumjo01,Domingo Tapia,593619,tapiado01,Scott Blewett,656240,blewesc01,Kyle Zimmer,622092,zimmeky01,Tyler Zuber,676604,zuberty01,Tyler Anderson,542881,anderty01,Matt Andriese,542882,andrima01,Diego Castillo,650895,castidi01,Sean Doolittle,448281,doolise01,Chris Flexen,623167,flexech01,Marco Gonzales,594835,gonzama02,Yusei Kikuchi,579328,kikucyu01,Anthony Misiewicz,664948,misiean01,Casey Sadler,594987,sadleca02,Paul Sewald,623149,sewalpa01,Justus Sheffield,656954,sheffju01,Drew Steckenrider,608716,steckdr01,Erik Swanson,657024,swanser01,Joe Smith,501925,smithjo05,Yohan Ramírez,670990,ramiryo01,Scott Blewett,656240,blewesc01,Kyle Zimmer,622092,zimmeky01,Tyler Zuber,676604,zuberty01,Joe Smith,501925,smithjo05,Yohan Ramírez,670990,ramiryo01,9.0
