game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
634510,2021-04-13,7,6,13,137,San Francisco Giants,113,Cincinnati Reds,26997,27000,Jesse Winker,608385,winkeje01,Nick Castellanos,592206,casteni01,Joey Votto,458015,vottojo01,Eugenio Suárez,553993,suareeu01,Mike Moustakas,519058,moustmi01,Nick Senzel,669222,senzeni01,Jonathan India,663697,indiajo01,Tucker Barnhart,571466,barnhtu01,Luis Castillo,622491,castilu02,Tommy La Stella,600303,lasteto01,Mike Yastrzemski,573262,yastrmi01,Alex Dickerson,543105,dickeal01,Brandon Belt,474832,beltbr01,Evan Longoria,446334,longoev01,Brandon Crawford,543063,crawfbr01,Buster Posey,457763,poseybu01,LaMonte Wade Jr.,664774,wadela01,Kevin Gausman,592332,gausmke01,Kevin Gausman,592332,gausmke01,Luis Castillo,622491,castilu02,Jose Alvarez,501625,alvarjo02,Caleb Baragar,670056,baragca01,Johnny Cueto,456501,cuetojo01,Anthony DeSclafani,543101,desclan01,Jarlín García,606424,garcija04,Aaron Sanchez,592717,sanchaa01,Logan Webb,657277,webblo01,Matt Wisler,605538,wislema01,Wandy Peralta,593974,peralwa01,Tyler Rogers,643511,rogerty01,Jake McGee,459429,mcgeeja01,Tejay Antone,622088,antonte01,José De León,592254,deleojo03,Amir Garrett,607237,garream01,Jeff Hoffman,656546,hoffmje02,Tyler Mahle,641816,mahlety01,Wade Miley,489119,mileywa01,Sal Romano,607219,romansa01,Sean Doolittle,448281,doolise01,Carson Fulmer,608334,fulmeca01,Cionel Pérez,672335,perezci01,Lucas Sims,608371,simslu01,Cam Bedrosian,592135,bedroca01,Wandy Peralta,593974,peralwa01,Tyler Rogers,643511,rogerty01,Jake McGee,459429,mcgeeja01,Sean Doolittle,448281,doolise01,Carson Fulmer,608334,fulmeca01,Cionel Pérez,672335,perezci01,Lucas Sims,608371,simslu01,Cam Bedrosian,592135,bedroca01,7.5
