game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2022-10-08,715769,1,1,Taylor Walls,670764,wallsta01,Jose Siri,642350,sirijo01,Harold Ramírez,623912,ramirha02,Francisco Mejía,642336,mejiafr01,Randy Arozarena,668227,arozara01,Manuel Margot,622534,margoma01,Yandy Díaz,650490,diazya01,Wander Franco,677551,francwa01,Vidal Bruján,660644,brujavi01,Josh Naylor,647304,naylojo01,Will Brennan,686823,brennwi02,Amed Rosario,642708,rosaram01,Andrés Giménez,665926,gimenan01,Oscar Gonzalez,660757,gonzaos01,José Ramírez,608070,ramirjo01,Steven Kwan,680757,kwanst01,Luke Maile,571912,mailelu01,Myles Straw,664702,strawmy01,Glasnow,607192,glasnty01,Fairbanks,664126,fairbpe01,Adam,592094,adamja01,Rasmussen,656876,rasmudr01,Cleavinger,664076,cleavga01,Armstrong,542888,armstsh01,"Raley, B",548384,raleybr01,Kluber,446372,klubeco01,McKenzie,663474,mckentr01,Karinchak,675916,karinja01,Stephan,663986,stephtr01,"Clase, E",661403,claseem01,Sandlin,680704,sandlni01,Morgan,669212,morgael01,"De Los Santos, E",660853,delosen01,Hentges,656529,hentgsa01
