game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
715759,2022-10-09,0,6,6,121,New York Mets,135,San Diego Padres,27014,26996,Jurickson Profar,595777,profaju01,Juan Soto,665742,sotoju01,Manny Machado,592518,machama01,Josh Bell,605137,belljo02,Jake Cronenworth,630105,croneja01,Wil Myers,571976,myerswi01,Ha-Seong Kim,673490,kimha01,Trent Grisham,663757,grishtr01,Austin Nola,543592,nolaau01,Brandon Nimmo,607043,nimmobr01,Starling Marte,516782,martest01,Francisco Lindor,596019,lindofr01,Pete Alonso,624413,alonspe01,Jeff McNeil,643446,mcneije01,Mark Canha,592192,canhama01,Daniel Vogelbach,596129,vogelda01,Eduardo Escobar,500871,escobed01,Tomás Nido,621512,nidoto01,Chris Bassitt,605135,bassich01,Joe Musgrove,605397,musgrjo01,Tylor Megill,656731,megilty01,Adam Ottavino,493603,ottavad01,Max Scherzer,453286,scherma01,Taijuan Walker,592836,walketa01,Jacob deGrom,594798,degroja01,David Peterson,656849,peterda01,Drew Smith,622098,smithdr01,Seth Lugo,607625,lugose01,Mychal Givens,571710,givenmy01,Edwin Díaz,621242,diazed04,Trevor May,543507,maytr01,Luis García,472610,garcilu03,Tim Hill,657612,hillti01,Pierce Johnson,572955,johnspi01,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Adrian Morejon,670970,morejad01,Blake Snell,605483,snellbl01,Steven Wilson,621051,wilsost02,Robert Suarez,663158,suarero01,Josh Hader,623352,haderjo01,David Peterson,656849,peterda01,Drew Smith,622098,smithdr01,Seth Lugo,607625,lugose01,Mychal Givens,571710,givenmy01,Edwin Díaz,621242,diazed04,Trevor May,543507,maytr01,Robert Suarez,663158,suarero01,Josh Hader,623352,haderjo01,6.5
