game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2022-03-26,707000,12,3,15,Luis Rengifo,650859,rengilu01,Michael Stefanic,683021,stefami01,Ryan Aguilar,666922,aguilry01,Jack Mayfield,608686,mayfija01,Orlando Martinez,678636,Jordyn Adams,677941,adamsjo03,Kean Wong,642221,wongke01,Braxton Martinez,664097,Anthony Mulrine,688226,Luis Alexander Basabe,642772,basablu01,Adam Engel,641553,engelad01,Nick Ciuffo,624419,ciuffni01,Zach Remillard,621545,remilza01,Danny Mendick,664901,mendida01,Dwight Smith Jr.,596105,smithdw02,Ryder Jones,624507,jonesry01,Micker Adolfo,650520,Zack Collins,641470,colliza01,"Valdez, C",491624,valdece01,Warren,681810,warreau01,"Bradley, A",605151,bradlar01,Herget,623474,hergeji01,"Marte, J",665896,martejo01,"Ortega, O",661383,ortegol01,Velasquez,592826,velasvi01,Mariñez,501697,marinjh01,"Johnson, T",656592,Crochet,676979,crochga01,Hendriks,521230,hendrli01,"Ríos, Y",605441,riosya01,Benjamin,605138,benjawe01,Finnegan,605232,finnebr01
