game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
633455,2021-06-29,8,0,8,115,Colorado Rockies,134,Pittsburgh Pirates,27004,27013,Adam Frazier,624428,fraziad01,Ke'Bryan Hayes,663647,hayeske01,Ben Gamel,592325,gamelbe01,Gregory Polanco,570256,polangr01,Jacob Stallings,607732,stallja01,Phillip Evans,595943,evansph01,Kevin Newman,621028,newmake01,Ka'ai Tom,664789,tomka01,Chase De Jong,608328,dejonch01,Raimel Tapia,606132,tapiara01,Yonathan Daza,602074,dazayo01,Charlie Blackmon,453568,blackch02,Trevor Story,596115,storytr01,Ryan McMahon,641857,mcmahry01,Garrett Hampson,641658,hampsga01,Joshua Fuentes,658069,fuentjo01,Elias Díaz,553869,diazel01,Germán Márquez,608566,marquge01,Germán Márquez,608566,marquge01,Chase De Jong,608328,dejonch01,Yency Almonte,622075,almonye01,Daniel Bard,453268,bardda01,Ben Bowden,641386,bowdebe01,Jhoulys Chacín,468504,chacijh01,Carlos Estévez,608032,estevca01,Kyle Freeland,607536,freelky01,Lucas Gilbreath,656458,gilbrlu01,Chi Chi González,592346,gonzach01,Jon Gray,592351,grayjo02,Tyler Kinley,641755,kinlety01,Justin Lawrence,664875,lawreju01,Antonio Santos,665733,santoan02,Antonio Senzatela,622608,senzaan01,Tyler Anderson,542881,anderty01,David Bednar,670280,bednada01,JT Brubaker,664141,brubajt01,Kyle Crick,605195,crickky01,Wil Crowe,640444,crowewi01,Clay Holmes,605280,holmecl01,Sam Howard,607572,howarsa01,Chad Kuhl,641771,kuhlch01,Richard Rodríguez,593144,rodriri05,Chasen Shreve,592741,shrevch01,Chris Stratton,608717,stratch01,Duane Underwood Jr.,621249,underdu01,Cody Ponce,664074,ponceco01,Cody Ponce,664074,ponceco01,10.5
