game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-17,642085,11,8,19,Jaylin Davis,664041,davisja03,Chadwick Tromp,644433,trompch01,Heliot Ramos,671218,ramoshe02,Alex Dickerson,543105,dickeal01,Steven Duggar,621453,duggast01,Will Wilson,669717,Logan Wyatt,668824,Arismendy Alcántara,570489,alcanar01,Jason Vosler,613564,vosleja01,Ryan Vilade,668723,viladry01,Brian Serven,661531,servebr01,Yonathan Daza,602074,dazayo01,Connor Joe,656582,joeco01,Jameson Hannah,680683,Eric Stamets,608715,stameer01,Ben Bowden,641386,bowdebe01,Garrett Hampson,641658,hampsga01,Colton Welker,666213,welkeco01,Gausman,592332,gausmke01,Wolff,572406,"García, J",606424,garcija04,Littell,641793,litteza01,Gott,641627,gotttr01,"Marte, Y",628708,marteyu01,Sherfy,642073,sherfji01,Doval,666808,dovalca01,Márquez,608566,marquge01,Gilbreath,656458,gilbrlu01,"Lawrence, J",664875,lawreju01,"Díaz, Ja",545064,diazja01,"Smith, C",663385,smithch12,Bowden,641386,bowdebe01
