game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
718018,2023-05-26,9,3,12,139,Tampa Bay Rays,119,Los Angeles Dodgers,27003,27015,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Will Smith,669257,smithwi05,J.D. Martinez,502110,martijd02,Max Muncy,571970,muncyma01,Miguel Vargas,678246,vargami01,James Outman,681546,outmaja01,Miguel Rojas,500743,rojasmi02,David Peralta,444482,peralda01,Yandy Díaz,650490,diazya01,Wander Franco,677551,francwa01,Brandon Lowe,664040,lowebr01,Randy Arozarena,668227,arozara01,Josh Lowe,666139,lowejo01,Taylor Walls,670764,wallsta01,Christian Bethancourt,542194,bethach01,Luke Raley,670042,raleylu01,Jose Siri,642350,sirijo01,Jalen Beeks,656222,beeksja02,Noah Syndergaard,592789,syndeno01,Taj Bradley,671737,bradlta01,Zach Eflin,621107,eflinza01,Josh Fleming,676596,flemijo01,Trevor Kelley,665001,kelletr01,Shane McClanahan,663556,mcclash01,Cooper Criswell,681867,criswco01,Jake Diekman,518617,diekmja01,Kevin Kelly,687330,kellyke02,Colin Poche,621363,pocheco01,Calvin Faucher,676534,fauchca01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,Yency Almonte,622075,almonye01,Phil Bickford,641360,bickfph01,Caleb Ferguson,657571,ferguca01,Tony Gonsolin,664062,gonsoto01,Victor González,624647,gonzavi02,Brusdar Graterol,660813,gratebr01,Clayton Kershaw,477132,kershcl01,Bobby Miller,676272,millebo06,Shelby Miller,571946,millesh01,Evan Phillips,623465,phillev01,Gavin Stone,694813,stonega01,Justin Bruihl,677865,bruihju01,Cooper Criswell,681867,criswco01,Jake Diekman,518617,diekmja01,Kevin Kelly,687330,kellyke02,Colin Poche,621363,pocheco01,Calvin Faucher,676534,fauchca01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,Justin Bruihl,677865,bruihju01,9.5
