game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
746762,2024-08-12,12,2,14,145,Chicago White Sox,147,New York Yankees,27018,27001,Alex Verdugo,657077,verdual01,Juan Soto,665742,sotoju01,Aaron Judge,592450,judgeaa01,Giancarlo Stanton,519317,stantmi03,Austin Wells,669224,wellsau01,Gleyber Torres,650402,torregl01,Jazz Chisholm Jr.,665862,chishja01,Anthony Volpe,683011,volpean01,DJ LeMahieu,518934,lemahdj01,Nicky Lopez,670032,lopezni01,Lenyn Sosa,672820,sosale01,Andrew Benintendi,643217,beninan01,Andrew Vaughn,683734,vaughan01,Gavin Sheets,657757,sheetga01,Korey Lee,686676,leeko01,Dominic Fletcher,666150,fletcdo01,Corey Julks,667452,julksco01,Brooks Baldwin,681460,baldwbr01,Ky Bush,681066,bushky01,Luis Gil,661563,gillu01,John Brebbia,605154,brebbjo01,Jonathan Cannon,686563,cannojo02,Garrett Crochet,676979,crochga01,Fraser Ellard,686642,ellarfr01,Chris Flexen,623167,flexech01,Chad Kuhl,641771,kuhlch01,Davis Martin,663436,martida03,Jared Shuster,694363,shustja01,Touki Toussaint,657053,toussto01,Justin Anderson,605121,anderju01,Dominic Leone,608678,leonedo01,Steven Wilson,621051,wilsost02,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Jake Cousins,664776,cousija01,Clay Holmes,605280,holmecl01,Tommy Kahnle,592454,kahnlto01,Mark Leiter Jr.,643410,leitema02,Carlos Rodón,607074,rodonca01,Marcus Stroman,573186,stromma01,Michael Tonkin,543859,tonkimi01,Luke Weaver,596133,weavelu01,Tim Hill,657612,hillti01,Enyel De Los Santos,660853,delosen01,Touki Toussaint,657053,toussto01,Justin Anderson,605121,anderju01,Dominic Leone,608678,leonedo01,Steven Wilson,621051,wilsost02,Tim Hill,657612,hillti01,Enyel De Los Santos,660853,delosen01
