game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
662182,2022-08-18,1,3,4,135,San Diego Padres,120,Washington Nationals,26996,27017,César Hernández,514917,hernace02,Joey Meneses,608841,menesjo01,Yadiel Hernandez,628450,hernaya01,Luke Voit,572228,voitlu01,Nelson Cruz,443558,cruzne02,Keibert Ruiz,660688,ruizke01,CJ Abrams,682928,abramcj01,Lane Thomas,657041,thomala02,Trent Grisham,663757,grishtr01,Juan Soto,665742,sotoju01,Manny Machado,592518,machama01,Brandon Drury,592273,drurybr01,Josh Bell,605137,belljo02,Jake Cronenworth,630105,croneja01,Wil Myers,571976,myerswi01,Ha-Seong Kim,673490,kimha01,Yu Darvish,506433,darviyu01,Aníbal Sánchez,434671,sanchan01,Josh Hader,623352,haderjo01,Jake McGee,459429,mcgeeja01,Hunter Harvey,640451,harvehu01,Víctor Arano,644364,aranovi01,Carl Edwards Jr.,605218,edwarca01,Kyle Finnegan,640448,finneky01,8.0
