game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2023-06-24,717639,6,7,13,Jake McCarthy,664983,mccarja02,Ketel Marte,606466,marteke01,Carson Kelly,608348,kellyca02,Geraldo Perdomo,672695,perdoge01,Corbin Carroll,682998,carroco02,Lourdes Gurriel Jr.,666971,gurrilo01,Pavin Smith,656976,smithpa04,Alek Thomas,677950,thomaal01,Emmanuel Rivera,656896,riverem01,Casey Schmitt,669477,schmica01,Michael Conforto,624424,confomi01,Thairo Estrada,642731,estrath01,Joc Pederson,592626,pederjo01,Brandon Crawford,543063,crawfbr01,Patrick Bailey,672275,bailepa01,Bryce Johnson,669369,johnsbr03,Luis Matos,682641,matoslu02,J.D. Davis,605204,davisjd01,"Kelly, M",518876,kellyme01,"Nelson, K",669459,nelsoky01,"Ruiz, J",614179,ruizjo01,"Walker, R",676254,walkery01,Winn,676775,winnke01,Manaea,640455,manaese01,Jackson,592426,jackslu01,"Rogers, Ta",573124,rogerta01,"Rogers, Ty",643511,rogerty01,Doval,666808,dovalca01
