game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-18,641609,5,7,12,Eddy Alvarez,657193,alvared01,Joe Dunand,656388,dunanjo01,Jon Berti,542932,bertijo01,Monte Harrison,656509,harrimo01,Jazz Chisholm Jr.,665862,chishja01,Lewin Díaz,650331,diazle01,Magneuris Sierra,642423,sierrma01,JJ Bleday,668709,bledajj01,Chad Wallach,595453,wallach01,Max Moroff,621559,morofma01,Conner Capel,668843,capelco01,Nolan Gorman,669357,gormano01,Zack Thompson,668868,thompza02,Scott Hurst,656568,hurstsc01,José Rondón,602922,rondojo02,Matt Szczur,519333,szczuma01,Tyler Heineman,623168,heinety01,Evan Mendoza,656734,"López, P",641154,lopezpa01,Hoyt,624586,hoytja01,Pop,647315,popza01,Bleier,542947,bleieri01,Floro,571670,florody01,"Thompson, Z.R.",605507,thompza01,Ponce de Leon,594965,ponceda01,Webb,643778,webbty01,"Cabrera, G",650893,cabrege01,"Reyes, Al",621052,reyesal02,"Ramírez, R",641995,ramirro02,"Thompson, Z.D.",668868,thompza02
