game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632268,2021-10-01,6,4,10,141,Toronto Blue Jays,110,Baltimore Orioles,27010,27008,Cedric Mullins,656775,mullice01,Ryan Mountcastle,663624,mountry01,Austin Hays,669720,haysau01,Trey Mancini,641820,mancitr01,Pedro Severino,600474,severpe01,Kelvin Gutiérrez,642721,gutieke01,Tyler Nevin,663527,nevinty01,Pat Valaika,642162,valaipa01,Richie Martin,621006,martiri01,George Springer,543807,springe01,Marcus Semien,543760,semiema01,Vladimir Guerrero Jr.,665489,guerrvl02,Bo Bichette,666182,bichebo01,Teoscar Hernández,606192,hernate01,Corey Dickerson,572816,dickeco01,Santiago Espinal,669289,espinsa01,Danny Jansen,643376,janseda01,Cavan Biggio,624415,biggica01,Steven Matz,571927,matzst01,Thomas Eshelman,664045,eshelto01,Jacob Barnes,606930,barneja01,José Berríos,621244,berrijo01,Alek Manoah,666201,manoaal01,Tim Mayza,641835,mayzati01,Julian Merryweather,657240,merryju01,Robbie Ray,592662,rayro02,Trevor Richards,670950,richatr01,Hyun Jin Ryu,547943,ryuhy01,Ross Stripling,548389,stripro01,Adam Cimber,643256,cimbead01,Jordan Romano,605447,romanjo03,Eric Hanhold,621098,hanhoer01,Joey Krehbiel,607216,krehbjo01,Zac Lowther,675912,lowthza01,John Means,607644,meansjo01,Cole Sulser,642121,sulseco01,Dillon Tate,622253,tatedi01,Konner Wade,592831,wadeko01,Spenser Watkins,657093,watkisp01,Bruce Zimmermann,669145,zimmebr02,Conner Greene,641632,greenco01,Fernando Abad,472551,abadfe01,Brooks Kriske,621139,kriskbr01,Isaac Mattson,676755,mattsis01,Marcos Diplán,650959,diplama01,Adam Cimber,643256,cimbead01,Jordan Romano,605447,romanjo03,Conner Greene,641632,greenco01,Fernando Abad,472551,abadfe01,Brooks Kriske,621139,kriskbr01,Isaac Mattson,676755,mattsis01,Marcos Diplán,650959,diplama01,10.0
